0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0002.png', 0.266970635552598
11, 12, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0012.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0013.png', 0.1996005283617987
12, 13, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0013.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0014.png', 0.24153591495675988
13, 14, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0014.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0015.png', 0.23155338593933703
14, 15, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0015.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0016.png', 0.1719167893550753
15, 16, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0016.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0017.png', 0.17515056201906629
16, 17, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0017.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0018.png', 0.05449939163777437
17, 18, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0018.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0019.png', 0.017057689341427408
18, 19, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0019.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0020.png', 0.017455899098229914
19, 20, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0020.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0021.png', 0.022800370227844133
20, 21, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0021.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0022.png', 0.0089242343066975
21, 22, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0022.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0023.png', 0.027549906947861063
22, 23, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0023.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0024.png', 0.15479812058859632
23, 24, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0024.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0025.png', 0.11570432628923431
24, 25, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0025.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0026.png', 0.12252720929045993
25, 26, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0026.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0027.png', 0.20198157395866873
26, 27, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0027.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0028.png', 0.18344978089927938
27, 28, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0028.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0029.png', 0.2414964976355542
28, 29, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0029.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0030.png', 0.24440590731002387
29, 30, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0030.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0031.png', 0.26648038820318276
30, 31, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0031.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0032.png', 0.19716557812799762
31, 32, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0032.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0033.png', 0.21872159641789093
32, 33, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0033.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0034.png', 0.2000265233774702
33, 34, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0034.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0035.png', 0.21347713236141352
34, 35, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0035.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0036.png', 0.17146591935580374
35, 36, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0036.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0037.png', 0.17787338133660946
36, 37, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0037.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0038.png', 0.1911351127891919
37, 38, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0038.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0039.png', 0.21921448406278293
38, 39, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0039.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0040.png', 0.22792950490513605
39, 40, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0040.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0041.png', 0.3138405775700131
40, 41, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0041.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0042.png', 0.22675667128467597
41, 42, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0042.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0043.png', 0.2121890922824805
42, 43, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0043.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0044.png', 0.2303480882176876
43, 44, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0044.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0045.png', 0.1996005283617987
44, 45, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0045.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0046.png', 0.19861939672656514
45, 46, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0046.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0047.png', 0.20316799076406067
46, 47, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0047.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0048.png', 0.19887552504136874
47, 48, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0048.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0049.png', 0.20206640833204464
48, 49, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0049.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0050.png', 0.1724572711739429
49, 50, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0050.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0051.png', 0.15381508348515827
50, 51, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0051.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0052.png', 0.14544203925658106
51, 52, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0052.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0053.png', 0.1415562146253304
52, 53, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0053.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0054.png', 0.19122177055854828
53, 54, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0054.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0055.png', 0.06960855975840803
54, 55, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0055.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0056.png', 0.053743933638077626
55, 56, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0056.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0057.png', 0.051207292538099344
56, 57, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0057.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0058.png', 0.024303676747962237
57, 58, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0058.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0059.png', 0.03235268817879221
58, 59, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0059.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0060.png', 0.031290820832788856
59, 60, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0060.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0061.png', 0.1364659184155442
60, 61, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0061.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0062.png', 0.11431475620955069
61, 62, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0062.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0063.png', 0.1402047562345494
62, 63, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0063.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0064.png', 0.22513481103829128
63, 64, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0064.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0065.png', 0.24118105891355912
64, 65, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0065.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0066.png', 0.22387452780856607
65, 66, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0066.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0067.png', 0.19342652566277416
66, 67, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0067.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0068.png', 0.21093960666130812
67, 68, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0068.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0069.png', 0.1929949788229972
68, 69, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0069.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0070.png', 0.1923469668840271
69, 70, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0070.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0071.png', 0.20435169699836822
70, 71, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0071.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0072.png', 0.1882669802152419
71, 72, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0072.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0073.png', 0.15889443279747406
72, 73, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0073.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0074.png', 0.16952229067971003
73, 74, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0074.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0075.png', 0.17658083864151192
74, 75, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0075.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0076.png', 0.18599558564793625
75, 76, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0076.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0077.png', 0.024228945150914134
76, 77, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0077.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0078.png', 0.03508063498110406
77, 78, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0078.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0079.png', 0.07395325427724969
78, 79, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0079.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0080.png', 0.09181852615329773
79, 80, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0080.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0081.png', 0.07084844244398614
80, 81, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0081.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0082.png', 0.07372012142783796
81, 82, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0082.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0083.png', 0.06919401217034932
82, 83, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0083.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0084.png', 0.1146239908366429
83, 84, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0084.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0085.png', 0.18168636693167114
84, 85, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0085.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0086.png', 0.14005970300186407
85, 86, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0086.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0087.png', 0.12654462693228052
86, 87, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0087.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0088.png', 0.13544044795015134
87, 88, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0088.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0089.png', 0.12192106368483599
88, 89, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0089.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0090.png', 0.09351776514627641
89, 90, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0090.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0091.png', 0.1451553938496283
90, 91, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0091.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0092.png', 0.09049692321548641
91, 92, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0092.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0093.png', 0.10316591394082401
92, 93, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0093.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0094.png', 0.10859960898484745
93, 94, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0094.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0095.png', 0.13875199232731578
94, 95, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0095.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0096.png', 0.16023632612128616
95, 96, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0096.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0097.png', 0.15549897879182137
96, 97, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0097.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0098.png', 0.15207780709758692
97, 98, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0098.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0099.png', 0.11928352164564758
98, 99, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0099.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0100.png', 0.08988939156836806
99, 100, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0100.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0101.png', 0.11079216130469029
100, 101, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0101.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0102.png', 0.08855988969829406
101, 102, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0102.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0103.png', 0.14953010834130748
102, 103, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0103.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0104.png', 0.19908886763765
103, 104, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0104.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0105.png', 0.18865905779230913
104, 105, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0105.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0106.png', 0.18221605564580143
105, 106, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0106.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0107.png', 0.1733117853594993
106, 107, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0107.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0108.png', 0.21872159641789093
107, 108, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0108.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0109.png', 0.142807334473968
108, 109, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0109.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0110.png', 0.009013185442534974
109, 110, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0110.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0111.png', 0.05712423304550965
110, 111, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0111.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0112.png', 0.17385069353331004
111, 112, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0112.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0113.png', 0.22784870078547617
112, 113, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0113.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0114.png', 0.1994726609673858
113, 114, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0114.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0115.png', 0.20121743680623033
114, 115, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0115.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0116.png', 0.16442189477098235
115, 116, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0116.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0117.png', 0.1717815731471672
116, 117, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0117.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0118.png', 0.16032872589902852
117, 118, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0118.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0119.png', 0.14179709790407427
118, 119, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0119.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0120.png', 0.165519518482796
119, 120, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0120.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0121.png', 0.15085296149499847
120, 121, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0121.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0122.png', 0.17546379771776907
121, 122, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0122.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0123.png', 0.12529353545310756
122, 123, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0123.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0124.png', 0.042748141985470875
123, 124, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0124.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0125.png', 0.0993713262183669
124, 125, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0125.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0126.png', 0.1309178425344664
125, 126, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0126.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0127.png', 0.1545642588660425
126, 127, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0127.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0128.png', 0.17814037423047266
127, 128, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0128.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0129.png', 0.22281524945166115
128, 129, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0129.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0130.png', 0.24440590731002387
129, 130, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0130.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0131.png', 0.2642880641235111
130, 131, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0131.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0132.png', 0.24401362529044346
131, 132, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0132.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0133.png', 0.25443364540162555
132, 133, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0133.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0134.png', 0.28134273586836644
133, 134, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0134.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/mmaps/map0135.png', 0.2735675006469613
