0, 1, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0002.png', 0.19772193787653128
14, 15, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0015.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0016.png', 0.17925126856325116
15, 16, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0016.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0017.png', 0.19497705711004606
16, 17, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0017.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0018.png', 0.20023938861735857
17, 18, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0018.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0019.png', 0.20062232431271465
18, 19, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0019.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0020.png', 0.17353640409838667
19, 20, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0020.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0021.png', 0.20210882029678418
20, 21, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0021.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0022.png', 0.2334763797820419
21, 22, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0022.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0023.png', 0.1951920344925875
22, 23, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0023.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0024.png', 0.17268229145679895
23, 24, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0024.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0025.png', 0.20087745667391813
24, 25, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0025.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0026.png', 0.21839275264322822
25, 26, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0026.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0027.png', 0.1939438966049671
26, 27, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0027.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0028.png', 0.19695143218470101
27, 28, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0028.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0029.png', 0.18852839944798594
28, 29, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0029.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0030.png', 0.23610959278654026
29, 30, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0030.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0031.png', 0.22208068461062144
30, 31, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0031.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0032.png', 0.2171577857937291
31, 32, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0032.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0033.png', 0.21822825500917406
32, 33, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0033.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0034.png', 0.22566244672881772
33, 34, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0034.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0035.png', 0.2348344508581663
34, 35, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0035.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0036.png', 0.22869654799416034
35, 36, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0036.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0037.png', 0.2656497935112644
36, 37, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0037.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0038.png', 0.24279580446857502
37, 38, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0038.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0039.png', 0.26421231844477905
38, 39, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0039.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0040.png', 0.24125993529417103
39, 40, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0040.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0041.png', 0.27457295836815027
40, 41, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0041.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0042.png', 0.268626869727495
41, 42, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0042.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0043.png', 0.2687020410786243
42, 43, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0043.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0044.png', 0.249675132146355
43, 44, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0044.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0045.png', 0.22837371381496602
44, 45, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0045.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0046.png', 0.27143917580233634
45, 46, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0046.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0047.png', 0.24322823737107144
46, 47, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0047.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0048.png', 0.30269322583926406
47, 48, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0048.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0049.png', 0.26216342207255644
48, 49, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0049.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0050.png', 0.29021394799466727
49, 50, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0050.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0051.png', 0.255972598874756
50, 51, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0051.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0052.png', 0.2516917265022943
51, 52, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0052.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0053.png', 0.23686532078042563
52, 53, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0053.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0054.png', 0.21855719976351345
53, 54, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0054.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0055.png', 0.26387134003334567
54, 55, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0055.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0056.png', 0.23275604439003106
55, 56, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0056.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0057.png', 0.24515048906086467
56, 57, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0057.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0058.png', 0.219870963953789
57, 58, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0058.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0059.png', 0.24581585881490944
58, 59, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0059.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0060.png', 0.22334514797407767
59, 60, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0060.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0061.png', 0.266819834329396
60, 61, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0061.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0062.png', 0.2355919208669584
61, 62, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0062.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0063.png', 0.2599546152975678
62, 63, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0063.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0064.png', 0.268777202716636
63, 64, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0064.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0065.png', 0.2581201980341321
64, 65, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0065.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0066.png', 0.2583498211072398
65, 66, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0066.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0067.png', 0.1826129476729087
66, 67, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0067.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0068.png', 0.28156338431611566
67, 68, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0068.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0069.png', 0.22695906418000736
68, 69, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0069.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0070.png', 0.23809614406200869
69, 70, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0070.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0071.png', 0.25443364540162555
70, 71, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0071.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0072.png', 0.24730031861426727
71, 72, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0072.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0073.png', 0.26719676394594194
72, 73, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0073.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0074.png', 0.21027200202643556
73, 74, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0074.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0075.png', 0.25029638704612883
74, 75, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0075.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0076.png', 0.2239966188893796
75, 76, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0076.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0077.png', 0.20299866906531877
76, 77, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0077.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0078.png', 0.2504127965397137
77, 78, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0078.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0079.png', 0.19489104068155327
78, 79, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0079.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0080.png', 0.2393638178367864
79, 80, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0080.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0081.png', 0.2279699024773938
80, 81, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0081.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0082.png', 0.22289680612421442
81, 82, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0082.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0083.png', 0.22224400764877916
82, 83, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0083.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0084.png', 0.18013816337723565
83, 84, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0084.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0085.png', 0.1527829213762597
84, 85, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0085.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0086.png', 0.11560156967629039
85, 86, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0086.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0087.png', 0.11364387644564666
86, 87, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0087.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0088.png', 0.1509473001970896
87, 88, './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0088.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/1/mmaps/map0089.png', 0.2101884919134368
