0, 1, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0002.png', 5.273594148801845
16, 17, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0017.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0018.png', 5.079167452097008
17, 18, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0018.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0019.png', 5.062553882757857
18, 19, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0019.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0020.png', 5.062646300699241
19, 20, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0020.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0021.png', 5.0701358040735425
20, 21, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0021.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0022.png', 4.914354109813818
21, 22, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0022.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0023.png', 4.665256329759665
22, 23, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0023.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0024.png', 4.540077860165526
23, 24, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0024.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0025.png', 4.852149521304662
24, 25, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0025.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0026.png', 5.103631811154463
25, 26, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0026.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0027.png', 5.443378968873514
26, 27, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0027.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0028.png', 5.457211054723773
27, 28, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0028.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0029.png', 5.539391769636965
28, 29, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0029.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0030.png', 5.750399062359796
29, 30, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0030.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0031.png', 5.835401010014249
30, 31, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0031.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0032.png', 5.980596464577024
31, 32, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0032.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0033.png', 6.015815461761331
32, 33, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0033.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0034.png', 5.877418755838854
33, 34, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0034.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0035.png', 5.560937949664468
34, 35, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0035.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0036.png', 5.573990180502457
35, 36, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0036.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0037.png', 5.627369042022247
36, 37, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0037.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0038.png', 5.4644555781471755
37, 38, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0038.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0039.png', 5.397958151821685
38, 39, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0039.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0040.png', 5.3018274687620845
39, 40, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0040.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0041.png', 4.881664367302225
40, 41, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0041.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0042.png', 5.253006769246497
41, 42, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0042.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0043.png', 5.435640463751433
42, 43, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0043.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0044.png', 5.436590061541783
43, 44, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0044.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0045.png', 5.193614858780969
44, 45, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0045.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0046.png', 5.157405930086511
45, 46, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0046.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0047.png', 5.165712558719729
46, 47, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0047.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0048.png', 5.286600165254045
47, 48, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0048.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0049.png', 5.165704466468549
48, 49, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0049.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0050.png', 5.417944172428973
49, 50, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0050.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0051.png', 5.197527563305968
50, 51, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0051.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0052.png', 5.0701417475327775
51, 52, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0052.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0053.png', 5.0367021749429375
52, 53, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0053.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0054.png', 5.395822668478832
53, 54, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0054.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0055.png', 5.251171590401312
54, 55, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0055.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0056.png', 5.3508345899155225
55, 56, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0056.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0057.png', 5.717331293224811
56, 57, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0057.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0058.png', 5.584050065887078
57, 58, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0058.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0059.png', 5.740861173220239
58, 59, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0059.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0060.png', 5.447603428077119
59, 60, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0060.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0061.png', 5.374658945705586
60, 61, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0061.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0062.png', 4.856391418571808
61, 62, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0062.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0063.png', 4.9907769907990875
62, 63, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0063.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0064.png', 4.6194539279106275
63, 64, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0064.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0065.png', 4.550431841940116
64, 65, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0065.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0066.png', 5.188770184000134
65, 66, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0066.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0067.png', 5.108386886887105
66, 67, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0067.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0068.png', 4.640561286854022
67, 68, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0068.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0069.png', 4.769107839775401
68, 69, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0069.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0070.png', 5.451717500020506
69, 70, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0070.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0071.png', 5.385192902131268
70, 71, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0071.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0072.png', 4.61114600222125
71, 72, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0072.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0073.png', 4.915253342277674
72, 73, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0073.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0074.png', 4.876067962944254
73, 74, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0074.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0075.png', 4.776765908880651
74, 75, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0075.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0076.png', 4.884336067706526
75, 76, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0076.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0077.png', 4.591760273635223
76, 77, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0077.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0078.png', 4.716631697625344
77, 78, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0078.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0079.png', 4.868835670072277
78, 79, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0079.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0080.png', 4.390428542777572
79, 80, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0080.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0081.png', 4.944846516854744
80, 81, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0081.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0082.png', 4.53466628155684
81, 82, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0082.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0083.png', 4.865365230845244
82, 83, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0083.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0084.png', 4.959799053888001
83, 84, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0084.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0085.png', 4.81646403953626
84, 85, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0085.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0086.png', 4.7470050933420245
85, 86, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0086.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0087.png', 4.797734597286728
86, 87, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0087.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0088.png', 4.785515312766887
87, 88, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0088.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0089.png', 4.8505671005274955
88, 89, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0089.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0090.png', 4.781168723458775
89, 90, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0090.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0091.png', 4.879938547940037
90, 91, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0091.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0092.png', 4.746779798911922
91, 92, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0092.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0093.png', 4.735238205873125
92, 93, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0093.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0094.png', 4.4947271522484495
93, 94, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0094.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0095.png', 4.905465889087695
94, 95, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0095.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0096.png', 4.789662384382973
95, 96, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0096.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0097.png', 4.650382421991129
96, 97, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0097.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0098.png', 4.366031433593664
97, 98, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0098.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0099.png', 4.7744200740542695
98, 99, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0099.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0100.png', 4.856576705316757
99, 100, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0100.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0101.png', 4.7162175917097615
100, 101, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0101.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0102.png', 4.658407433637632
101, 102, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0102.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0103.png', 5.229543588772077
102, 103, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0103.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0104.png', 5.082111584163863
103, 104, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0104.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0105.png', 4.938957444727024
104, 105, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0105.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0106.png', 4.839759331535009
105, 106, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0106.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/rgb/rgb0107.png', 4.81636213178406
