0, 1, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0002.png', 0.14910406430343626
16, 17, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0017.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0018.png', 0.04545402549654162
17, 18, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0018.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0019.png', 0.04663048093659741
18, 19, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0019.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0020.png', 0.0359799478471349
19, 20, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0020.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0021.png', 0.059412743183367006
20, 21, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0021.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0022.png', 0.051271062960824294
21, 22, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0022.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0023.png', 0.05273272812656978
22, 23, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0023.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0024.png', 0.042681674069285795
23, 24, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0024.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0025.png', 0.06039572505589087
24, 25, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0025.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0026.png', 0.055877988502700475
25, 26, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0026.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0027.png', 0.04101238817773743
26, 27, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0027.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0028.png', 0.04446836970481762
27, 28, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0028.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0029.png', 0.048447251927536926
28, 29, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0029.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0030.png', 0.05643961519968757
29, 30, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0030.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0031.png', 0.035634628594200225
30, 31, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0031.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0032.png', 0.04047506799120709
31, 32, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0032.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0033.png', 0.038037363730972995
32, 33, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0033.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0034.png', 0.049285433497237165
33, 34, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0034.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0035.png', 0.03680585973776702
34, 35, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0035.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0036.png', 0.023854614033814055
35, 36, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0036.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0037.png', 0.024676670385179393
36, 37, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0037.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0038.png', 0.025641385364883158
37, 38, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0038.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0039.png', 0.03438553070836077
38, 39, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0039.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0040.png', 0.03980121081665076
39, 40, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0040.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0041.png', 0.02549343548064046
40, 41, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0041.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0042.png', 0.022421603482163013
41, 42, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0042.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0043.png', 0.0429474081492454
42, 43, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0043.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0044.png', 0.05082427973594053
43, 44, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0044.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0045.png', 0.02593678453079047
44, 45, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0045.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0046.png', 0.03570374908582049
45, 46, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0046.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0047.png', 0.07366180825935746
46, 47, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0047.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0048.png', 0.0727271570176384
47, 48, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0048.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0049.png', 0.050760378966326805
48, 49, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0049.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0050.png', 0.0673504718359098
49, 50, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0050.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0051.png', 0.10097970331411908
50, 51, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0051.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0052.png', 0.0950995423321497
51, 52, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0052.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0053.png', 0.08307250187423938
52, 53, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0053.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0054.png', 0.07708212457231008
53, 54, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0054.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0055.png', 0.07586937154742865
54, 55, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0055.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0056.png', 0.07581149472701876
55, 56, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0056.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0057.png', 0.08627579117180038
56, 57, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0057.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0058.png', 0.057186372947509265
57, 58, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0058.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0059.png', 0.06015034809590973
58, 59, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0059.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0060.png', 0.030578784847597566
59, 60, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0060.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0061.png', 0.04851184535412656
60, 61, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0061.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0062.png', 0.04486321651636172
61, 62, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0062.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0063.png', 0.06398733730485158
62, 63, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0063.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0064.png', 0.052542619988543995
63, 64, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0064.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0065.png', 0.04889899189619483
64, 65, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0065.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0066.png', 0.047086167569391726
65, 66, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0066.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0067.png', 0.03755947812517564
66, 67, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0067.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0068.png', 0.045191658838273925
67, 68, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0068.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0069.png', 0.041748688623211315
68, 69, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0069.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0070.png', 0.04161503005619772
69, 70, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0070.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0071.png', 0.03452478666910693
70, 71, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0071.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0072.png', 0.05418492108877962
71, 72, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0072.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0073.png', 0.057186372947509265
72, 73, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0073.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0074.png', 0.06483219317840871
73, 74, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0074.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0075.png', 0.046304369694441044
74, 75, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0075.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0076.png', 0.02805920752185529
75, 76, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0076.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0077.png', 0.04857641901383587
76, 77, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0077.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0078.png', 0.029216458283306976
77, 78, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0078.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0079.png', 0.03632456386378443
78, 79, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0079.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0080.png', 0.042615183152034414
79, 80, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0080.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0081.png', 0.02362947096142899
80, 81, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0081.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0082.png', 0.03549630219747492
81, 82, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0082.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0083.png', 0.03199954288541912
82, 83, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0083.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0084.png', 0.029072313489856446
83, 84, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0084.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0085.png', 0.054938928053320714
84, 85, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0085.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0086.png', 0.05537762897630043
85, 86, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0086.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0087.png', 0.04610845256528645
86, 87, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0087.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0088.png', 0.03993618049242764
87, 88, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0088.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0089.png', 0.0463696335807684
88, 89, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0089.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0090.png', 0.03178726903931092
89, 90, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0090.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0091.png', 0.04234898862208347
90, 91, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0091.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0092.png', 0.03817366450428554
91, 92, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0092.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0093.png', 0.03521930591942721
92, 93, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0093.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0094.png', 0.03000670936531375
93, 94, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0094.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0095.png', 0.041146476183672634
94, 95, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0095.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0096.png', 0.060824549081283714
95, 96, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0096.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0097.png', 0.07960698495001409
96, 97, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0097.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0098.png', 0.08588417081257922
97, 98, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0098.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0099.png', 0.09346308700376485
98, 99, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0099.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0100.png', 0.09264183061392173
99, 100, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0100.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0101.png', 0.09575189300359382
100, 101, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0101.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0102.png', 0.11224666798048429
101, 102, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0102.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0103.png', 0.13485333317729245
102, 103, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0103.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0104.png', 0.14424643328677147
103, 104, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0104.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0105.png', 0.13136246599207907
104, 105, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0105.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0106.png', 0.12222425335381928
105, 106, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0106.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0107.png', 0.10917511491193299
106, 107, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0107.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0108.png', 0.13284107904119394
107, 108, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0108.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0109.png', 0.12009697705927411
108, 109, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0109.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0110.png', 0.13431441690153184
109, 110, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0110.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0111.png', 0.1484405102533626
110, 111, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0111.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0112.png', 0.13343104318035043
111, 112, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0112.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0113.png', 0.10776088733289572
112, 113, './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0113.png', './GTEA61/processed_frames2/S3/pour_water,cup/1/mmaps/map0114.png', 0.12146583937265257
