0, 1, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0001.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0002.png', 0.08716910204790797
40, 41, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0041.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0042.png', 0.009101997303020633
41, 42, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0042.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0043.png', 0.01895455514356647
42, 43, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0043.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0044.png', 0.02534531722598733
43, 44, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0044.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0045.png', 0.023027053633690064
44, 45, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0045.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0046.png', 0.009367612527378423
45, 46, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0046.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0047.png', 0.004545836926170279
46, 47, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0047.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0048.png', 0.023253310605531156
47, 48, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0048.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0049.png', 0.016095056259505334
48, 49, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0049.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0050.png', 0.02957619374648934
49, 50, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0050.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0051.png', 0.031645590631186035
50, 51, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0051.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0052.png', 0.019267262196510468
51, 52, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0052.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0053.png', 0.015690951126292665
52, 53, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0053.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0054.png', 0.01761472349509604
53, 54, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0054.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0055.png', 0.012554960477583078
54, 55, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0055.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0056.png', 0.014138020193311689
55, 56, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0056.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0057.png', 0.01641704712109765
56, 57, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0057.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0058.png', -0.0
57, 58, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0058.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0059.png', 0.031858059405500835
58, 59, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0059.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0060.png', 0.026378648289766483
59, 60, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0060.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0061.png', 0.026231523591515288
60, 61, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0061.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0062.png', 0.016175660503542855
61, 62, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0062.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0063.png', 0.022951540121012557
62, 63, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0063.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0064.png', -0.0
63, 64, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0064.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0065.png', -0.0
64, 65, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0065.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0066.png', -0.0
65, 66, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0066.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0067.png', 0.01649736862931219
66, 67, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0067.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0068.png', 0.01649736862931219
67, 68, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0068.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0069.png', 0.00874590784647976
68, 69, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0069.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0070.png', 0.00874590784647976
69, 70, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0070.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0071.png', -0.0
70, 71, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0071.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0072.png', -0.0
71, 72, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0072.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0073.png', 0.009013185442534974
72, 73, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0073.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0074.png', 0.022800370227844133
73, 74, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0074.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0075.png', 0.01585281165173505
74, 75, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0075.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0076.png', 0.004049465256474755
75, 76, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0076.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0077.png', 0.01136668361443535
76, 77, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0077.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0078.png', -0.0
77, 78, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0078.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0079.png', -0.0
78, 79, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0079.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0080.png', -0.0
79, 80, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0080.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0081.png', -0.0
80, 81, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0081.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0082.png', -0.0
81, 82, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0082.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0083.png', -0.0
82, 83, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0083.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0084.png', -0.0
83, 84, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0084.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0085.png', -0.0
84, 85, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0085.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0086.png', -0.0
85, 86, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0086.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0087.png', -0.0
86, 87, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0087.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0088.png', -0.0
87, 88, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0088.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0089.png', -0.0
88, 89, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0089.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0090.png', -0.0
89, 90, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0090.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0091.png', -0.0
90, 91, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0091.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0092.png', 0.008567004826127734
91, 92, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0092.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0093.png', 0.008567004826127734
92, 93, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0093.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0094.png', 0.009013185442534974
93, 94, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0094.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0095.png', 0.016256193458082116
94, 95, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0095.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0096.png', 0.00874590784647976
95, 96, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0096.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0097.png', -0.0
96, 97, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0097.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0098.png', -0.0
97, 98, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0098.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0099.png', -0.0
98, 99, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0099.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0100.png', -0.0
99, 100, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0100.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0101.png', -0.0
100, 101, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0101.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0102.png', -0.0
101, 102, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0102.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0103.png', -0.0
102, 103, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0103.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0104.png', -0.0
103, 104, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0104.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0105.png', -0.0
104, 105, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0105.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0106.png', -0.0
105, 106, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0106.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0107.png', 0.00998277997953677
106, 107, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0107.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0108.png', 0.00998277997953677
107, 108, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0108.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0109.png', 0.009013185442534974
108, 109, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0109.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0110.png', 0.009013185442534974
109, 110, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0110.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0111.png', -0.0
110, 111, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0111.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0112.png', 0.009101997303020633
111, 112, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0112.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0113.png', 0.007663336597961833
112, 113, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0113.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0114.png', 0.08284646049691094
113, 114, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0114.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0115.png', 0.05842578499856206
114, 115, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0115.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0116.png', 0.05311246171758634
115, 116, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0116.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0117.png', 0.07061270564274667
116, 117, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0117.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0118.png', 0.09439139586918852
117, 118, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0118.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0119.png', 0.10316591394082401
118, 119, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0119.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0120.png', 0.1103755376632378
119, 120, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0120.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0121.png', 0.08051982422049728
120, 121, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0121.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0122.png', 0.0816002378326868
121, 122, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0122.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0123.png', 0.08855988969829406
122, 123, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0123.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0124.png', 0.08683440612039439
123, 124, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0124.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0125.png', 0.07702448885754595
124, 125, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0125.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0126.png', 0.08839331468191235
125, 126, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0126.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0127.png', 0.0731364481292747
126, 127, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0127.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0128.png', 0.08380599149702755
127, 128, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0128.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0129.png', 0.05531500826839256
128, 129, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0129.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0130.png', 0.04420470074677382
129, 130, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0130.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0131.png', 0.011963293072621251
130, 131, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0131.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0132.png', 0.0089242343066975
131, 132, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0132.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0133.png', -0.0
132, 133, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0133.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0134.png', -0.0
133, 134, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0134.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0135.png', 0.016897938532761256
134, 135, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0135.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0136.png', 0.016897938532761256
135, 136, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0136.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0137.png', -0.0
136, 137, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0137.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0138.png', -0.0
137, 138, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0138.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0139.png', -0.0
138, 139, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0139.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0140.png', -0.0
139, 140, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0140.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0141.png', -0.0
140, 141, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0141.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0142.png', -0.0
141, 142, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0142.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0143.png', 0.029144403890329913
142, 143, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0143.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0144.png', 0.04947839199723303
143, 144, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0144.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0145.png', 0.06549408232597846
144, 145, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0145.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0146.png', 0.05755887173049892
145, 146, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0146.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0147.png', 0.06374544012128892
146, 147, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0147.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0148.png', 0.07644750425387747
147, 148, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0148.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0149.png', 0.08040587107738832
148, 149, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0149.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0150.png', 0.06501287544506906
149, 150, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0150.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0151.png', 0.0887263781965209
150, 151, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0151.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0152.png', 0.06836300987584379
151, 152, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0152.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0153.png', 0.07482580568632835
152, 153, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0153.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0154.png', 0.07208277679193623
153, 154, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0154.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0155.png', 0.09433686095144492
154, 155, './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0155.png', './GTEA61/processed_frames2/S2/pour_water,cup/2/mmaps/map0156.png', 0.04831800564859712
