0, 1, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00001.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00002.png', 4.916244211741779
44, 45, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00045.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00046.png', 4.244126415682314
45, 46, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00046.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00047.png', 4.823321756848697
46, 47, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00047.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00048.png', 4.91543116338601
47, 48, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00048.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00049.png', 4.607177643347666
48, 49, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00049.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00050.png', 4.6166521617188
49, 50, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00050.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00051.png', 4.566757401727878
50, 51, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00051.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00052.png', 4.852932311407568
51, 52, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00052.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00053.png', 5.228863101695663
52, 53, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00053.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00054.png', 4.184008227296496
53, 54, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00054.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00055.png', 4.651313733077064
54, 55, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00055.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00056.png', 5.088911046416736
55, 56, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00056.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00057.png', 5.39886176822675
56, 57, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00057.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00058.png', 4.980394476904388
57, 58, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00058.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00059.png', 4.9739759717878815
58, 59, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00059.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00060.png', 4.849189038640792
59, 60, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00060.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00061.png', 4.786034176056491
60, 61, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00061.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00062.png', 5.152294073989636
61, 62, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00062.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00063.png', 4.738510599505616
62, 63, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00063.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00064.png', 4.701862552750461
63, 64, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00064.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00065.png', 4.369851701118887
64, 65, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00065.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00066.png', 5.179343897511043
65, 66, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00066.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00067.png', 4.737436689405279
66, 67, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00067.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00068.png', 5.3237777992851045
67, 68, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00068.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00069.png', 4.526255240338942
68, 69, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00069.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00070.png', 4.458957152557566
69, 70, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00070.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00071.png', 4.6454716459471
70, 71, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00071.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00072.png', 5.919426224731873
71, 72, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00072.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00073.png', 5.444370527191897
72, 73, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00073.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00074.png', 4.808271507691459
73, 74, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00074.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00075.png', 4.5388984470992595
74, 75, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00075.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00076.png', 5.726040793128681
75, 76, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00076.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00077.png', 4.961035817786008
76, 77, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00077.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00078.png', 5.773400727074737
77, 78, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00078.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00079.png', 4.803377901379161
78, 79, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00079.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00080.png', 5.246969780119276
79, 80, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00080.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00081.png', 4.547219547389427
80, 81, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00081.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00082.png', 5.303457259883679
81, 82, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00082.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00083.png', 5.100427665372513
82, 83, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00083.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00084.png', 5.206993573946537
83, 84, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00084.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00085.png', 5.151432838557917
84, 85, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00085.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00086.png', 4.680682428698765
85, 86, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00086.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00087.png', 5.303354713050477
86, 87, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00087.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00088.png', 4.770259622572673
87, 88, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00088.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00089.png', 5.979626357366243
88, 89, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00089.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00090.png', 4.837299166470066
89, 90, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00090.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00091.png', 5.291097106984776
90, 91, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00091.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00092.png', 4.198596710771152
91, 92, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00092.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00093.png', 4.814903252788979
92, 93, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00093.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00094.png', 4.32580765170317
93, 94, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00094.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00095.png', 5.799540920654316
94, 95, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00095.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00096.png', 5.100574969869769
95, 96, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00096.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00097.png', 4.729701642466161
96, 97, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00097.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00098.png', 5.0614515799676365
97, 98, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00098.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00099.png', 5.116389362195805
98, 99, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00099.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00100.png', 4.823753419913277
99, 100, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00100.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00101.png', 4.987311094764144
100, 101, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00101.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00102.png', 5.521965755267673
101, 102, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00102.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00103.png', 5.28717461879147
102, 103, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00103.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00104.png', 5.1949817597417915
103, 104, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00104.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00105.png', 4.858995018809823
104, 105, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00105.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00106.png', 5.349014797395724
105, 106, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00106.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00107.png', 5.339192156905725
106, 107, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00107.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00108.png', 4.92180565119922
107, 108, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00108.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00109.png', 4.798862191815533
108, 109, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00109.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00110.png', 4.770065193789631
109, 110, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00110.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00111.png', 5.111453244910595
110, 111, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00111.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00112.png', 4.8365508008520965
111, 112, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00112.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00113.png', 4.4123169672571185
112, 113, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00113.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00114.png', 4.341808230256728
113, 114, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00114.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00115.png', 4.949732328877831
114, 115, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00115.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00116.png', 4.39597843522141
115, 116, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00116.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00117.png', 5.014269306780617
116, 117, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00117.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00118.png', 4.87563192071342
117, 118, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00118.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00119.png', 5.540263911647078
118, 119, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00119.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00120.png', 4.955040932541572
119, 120, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00120.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00121.png', 5.025007371373675
120, 121, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00121.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00122.png', 5.638442972440284
121, 122, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00122.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00123.png', 5.765218779666325
122, 123, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00123.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00124.png', 5.749566200009044
123, 124, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00124.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00125.png', 4.899497783709434
124, 125, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00125.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00126.png', 5.467524985188608
125, 126, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00126.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00127.png', 4.954441279369826
126, 127, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00127.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00128.png', 4.976611305938678
127, 128, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00128.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00129.png', 5.206682277145274
128, 129, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00129.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00130.png', 5.520524320364132
129, 130, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00130.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00131.png', 4.76386630000295
130, 131, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00131.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00132.png', 5.41610093449526
131, 132, './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00132.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/3/flow_y_00133.png', 6.043898686497782
