0, 1, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00001.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00002.png', 4.68996635092168
29, 30, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00030.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00031.png', 5.478363949931993
30, 31, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00031.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00032.png', 5.22381393603375
31, 32, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00032.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00033.png', 5.512295157885886
32, 33, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00033.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00034.png', 5.015982869532576
33, 34, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00034.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00035.png', 5.223728661141527
34, 35, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00035.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00036.png', 5.274881134446256
35, 36, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00036.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00037.png', 5.195014604461641
36, 37, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00037.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00038.png', 5.18819475940955
37, 38, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00038.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00039.png', 5.639261047004625
38, 39, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00039.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00040.png', 5.647323287131744
39, 40, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00040.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00041.png', 5.502940031530017
40, 41, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00041.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00042.png', 5.700359659574539
41, 42, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00042.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00043.png', 5.313835040216668
42, 43, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00043.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00044.png', 5.208119538747964
43, 44, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00044.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00045.png', 5.841576398527595
44, 45, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00045.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00046.png', 5.4209163667663205
45, 46, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00046.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00047.png', 5.834980549507385
46, 47, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00047.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00048.png', 5.628734674217945
47, 48, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00048.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00049.png', 6.036043879317817
48, 49, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00049.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00050.png', 6.151877900878657
49, 50, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00050.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00051.png', 6.0077721907039985
50, 51, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00051.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00052.png', 5.173945640703084
51, 52, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00052.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00053.png', 5.692784450277936
52, 53, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00053.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00054.png', 5.8589985605069135
53, 54, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00054.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00055.png', 5.703982392982768
54, 55, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00055.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00056.png', 6.019412717522014
55, 56, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00056.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00057.png', 5.246021448160761
56, 57, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00057.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00058.png', 5.026890612969822
57, 58, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00058.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00059.png', 5.2277599395888545
58, 59, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00059.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00060.png', 4.968128537226751
59, 60, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00060.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00061.png', 5.196973628164387
60, 61, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00061.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00062.png', 5.074650665479242
61, 62, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00062.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00063.png', 5.404854377208802
62, 63, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00063.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00064.png', 5.297956381144637
63, 64, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00064.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00065.png', 4.8072167194358135
64, 65, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00065.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00066.png', 4.349156105523185
65, 66, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00066.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00067.png', 4.982195342316576
66, 67, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00067.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00068.png', 5.339326841551489
67, 68, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00068.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00069.png', 5.26033368840221
68, 69, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00069.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00070.png', 5.105742798988404
69, 70, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00070.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00071.png', 4.867543436852458
70, 71, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00071.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00072.png', 4.705998839427679
71, 72, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00072.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00073.png', 4.519876816407839
72, 73, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00073.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00074.png', 5.6770769856166385
73, 74, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00074.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00075.png', 5.23376936481508
74, 75, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00075.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00076.png', 4.773895338224798
75, 76, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00076.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00077.png', 4.911971406195418
76, 77, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00077.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00078.png', 5.188086842189095
77, 78, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00078.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00079.png', 5.392362006644903
78, 79, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00079.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00080.png', 4.7082855363226335
79, 80, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00080.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00081.png', 4.668166145514239
80, 81, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00081.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00082.png', 5.062029127844458
81, 82, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00082.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00083.png', 4.832280637930702
82, 83, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00083.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00084.png', 4.755561009279766
83, 84, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00084.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00085.png', 5.377593423840188
84, 85, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00085.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00086.png', 4.794169188534213
85, 86, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00086.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00087.png', 4.836237963973853
86, 87, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00087.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00088.png', 4.305610027089124
87, 88, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00088.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00089.png', 4.822365402827654
88, 89, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00089.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00090.png', 4.87383341802271
89, 90, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00090.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00091.png', 5.096318339327021
90, 91, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00091.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00092.png', 4.830343422106522
91, 92, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00092.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00093.png', 4.733483984476948
92, 93, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00093.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00094.png', 4.894393224847861
93, 94, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00094.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00095.png', 4.710757828476768
94, 95, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00095.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00096.png', 5.044022500593613
95, 96, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00096.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00097.png', 5.141759916136412
96, 97, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00097.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00098.png', 4.918184950498717
97, 98, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00098.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00099.png', 4.192542348423493
98, 99, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00099.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00100.png', 4.401944141560698
99, 100, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00100.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00101.png', 4.900439748473023
100, 101, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00101.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00102.png', 4.990795355906618
101, 102, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00102.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00103.png', 4.978733739746159
102, 103, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00103.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00104.png', 4.748284792083273
103, 104, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00104.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00105.png', 4.815486927926271
104, 105, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00105.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00106.png', 4.411084649523375
105, 106, './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00106.png', './GTEA61/flow_y_processed/S1/stir_spoon,cup/2/flow_y_00107.png', 5.052426787118985
