0, 1, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00001.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00002.png', 6.2545251108155675
16, 17, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00017.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00018.png', 5.037427153009077
17, 18, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00018.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00019.png', 5.98014675761123
18, 19, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00019.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00020.png', 5.633177164503433
19, 20, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00020.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00021.png', 5.388731731000846
20, 21, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00021.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00022.png', 6.244210605866785
21, 22, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00022.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00023.png', 6.73495297335617
22, 23, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00023.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00024.png', 6.994055831984247
23, 24, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00024.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00025.png', 5.829747522455572
24, 25, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00025.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00026.png', 6.2301057788131615
25, 26, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00026.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00027.png', 5.767746861053399
26, 27, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00027.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00028.png', 5.198760296334617
27, 28, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00028.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00029.png', 4.5441076280749515
28, 29, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00029.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00030.png', 5.766382696255436
29, 30, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00030.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00031.png', 4.645935987202104
30, 31, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00031.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00032.png', 5.474311575746233
31, 32, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00032.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00033.png', 5.0163275826066265
32, 33, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00033.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00034.png', 4.1771757769776805
33, 34, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00034.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00035.png', 4.697565788895849
34, 35, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00035.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00036.png', 4.463600702983445
35, 36, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00036.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00037.png', 4.832110639465748
36, 37, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00037.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00038.png', 5.416866916407801
37, 38, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00038.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00039.png', 4.915206988035579
38, 39, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00039.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00040.png', 4.413302723142434
39, 40, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00040.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00041.png', 4.526442924093531
40, 41, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00041.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00042.png', 4.52918997131986
41, 42, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00042.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00043.png', 5.164127276848624
42, 43, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00043.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00044.png', 5.020490017305421
43, 44, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00044.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00045.png', 3.978176762082142
44, 45, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00045.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00046.png', 4.712581785558621
45, 46, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00046.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00047.png', 4.02651235113399
46, 47, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00047.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00048.png', 5.4378676656004155
47, 48, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00048.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00049.png', 3.722465456766401
48, 49, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00049.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00050.png', 4.362333128066242
49, 50, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00050.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00051.png', 4.865707418501281
50, 51, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00051.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00052.png', 5.284370506231799
51, 52, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00052.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00053.png', 5.0305175844082655
52, 53, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00053.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00054.png', 5.693466706097299
53, 54, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00054.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00055.png', 5.037337503392939
54, 55, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00055.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00056.png', 5.514451007503558
55, 56, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00056.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00057.png', 5.329469104953349
56, 57, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00057.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00058.png', 5.662879002714463
57, 58, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00058.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00059.png', 4.767543730330213
58, 59, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00059.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00060.png', 4.963221731176171
59, 60, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00060.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00061.png', 4.702206777030615
60, 61, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00061.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00062.png', 5.852115458171428
61, 62, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00062.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00063.png', 4.667242124420389
62, 63, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00063.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00064.png', 5.436178987684669
63, 64, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00064.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00065.png', 4.465574465143238
64, 65, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00065.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00066.png', 5.19874048515698
65, 66, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00066.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00067.png', 4.849987802813596
66, 67, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00067.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00068.png', 5.307607087114479
67, 68, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00068.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00069.png', 4.742891257244951
68, 69, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00069.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00070.png', 5.637818705245049
69, 70, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00070.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00071.png', 5.475342215846863
70, 71, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00071.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00072.png', 5.594637779058994
71, 72, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00072.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00073.png', 5.445319271769415
72, 73, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00073.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00074.png', 5.003378999096326
73, 74, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00074.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00075.png', 4.789832763617589
74, 75, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00075.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00076.png', 5.388838030630818
75, 76, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00076.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00077.png', 5.385680081761155
76, 77, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00077.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00078.png', 4.987472086492807
77, 78, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00078.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00079.png', 4.530199869938046
78, 79, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00079.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00080.png', 4.944156879056589
79, 80, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00080.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00081.png', 5.51674557491017
80, 81, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00081.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00082.png', 5.214922898092267
81, 82, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00082.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00083.png', 6.175691771301675
82, 83, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00083.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00084.png', 5.13279746908388
83, 84, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00084.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00085.png', 5.58282539382966
84, 85, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00085.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00086.png', 5.655240786087768
85, 86, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00086.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00087.png', 4.8828799999198464
86, 87, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00087.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00088.png', 4.811852475897439
87, 88, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00088.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00089.png', 5.096721311684829
88, 89, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00089.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00090.png', 5.046201676793416
89, 90, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00090.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00091.png', 4.790400024055227
90, 91, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00091.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00092.png', 4.447801727728231
91, 92, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00092.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00093.png', 5.38859966753842
92, 93, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00093.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00094.png', 4.8268488594723165
93, 94, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00094.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00095.png', 4.971640658067052
94, 95, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00095.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00096.png', 4.836918183640159
95, 96, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00096.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00097.png', 5.546945728575237
96, 97, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00097.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00098.png', 5.071230698232629
97, 98, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00098.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00099.png', 6.226353363979649
98, 99, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00099.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00100.png', 5.789268721215366
99, 100, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00100.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00101.png', 4.721134583423625
100, 101, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00101.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00102.png', 4.791189900779629
101, 102, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00102.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00103.png', 4.767027219747263
102, 103, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00103.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00104.png', 4.401050542110736
103, 104, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00104.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00105.png', 4.743093885592029
104, 105, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00105.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00106.png', 5.531502101920408
105, 106, './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00106.png', './GTEA61/flow_y_processed/S1/put_bread,bread/1/flow_y_00107.png', 4.1646831754063935
