0, 1, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0002.png', 0.3086616018001874
33, 34, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0034.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0035.png', 0.18870260298520192
34, 35, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0035.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0036.png', 0.16281653855180822
35, 36, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0036.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0037.png', 0.15852356179270802
36, 37, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0037.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0038.png', 0.10385628265037361
37, 38, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0038.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0039.png', 0.10252745273764938
38, 39, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0039.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0040.png', 0.0807476011626085
39, 40, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0040.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0041.png', 0.04610845256528645
40, 41, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0041.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0042.png', 0.052669376684024174
41, 42, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0042.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0043.png', 0.04760572423741124
42, 43, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0043.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0044.png', 0.03755947812517564
43, 44, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0044.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0045.png', 0.05101586993095211
44, 45, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0045.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0046.png', 0.03072146143347038
45, 46, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0046.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0047.png', 0.016175660503542855
46, 47, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0047.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0048.png', 0.02769561190047221
47, 48, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0048.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0049.png', 0.028204381491556768
48, 49, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0049.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0050.png', 0.013475369121058149
49, 50, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0050.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0051.png', 0.01110940833936799
50, 51, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0051.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0052.png', 0.014302839143652487
51, 52, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0052.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0053.png', 0.015690951126292665
52, 53, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0053.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0054.png', 0.008117133127105292
53, 54, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0054.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0055.png', 0.005802958220595753
54, 55, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0055.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0056.png', 0.005802958220595753
55, 56, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0056.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0057.png', 0.009101997303020633
56, 57, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0057.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0058.png', 0.009101997303020633
57, 58, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0058.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0059.png', -0.0
58, 59, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0059.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0060.png', -0.0
59, 60, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0060.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0061.png', -0.0
60, 61, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0061.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0062.png', -0.0
61, 62, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0062.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0063.png', -0.0
62, 63, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0063.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0064.png', -0.0
63, 64, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0064.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0065.png', -0.0
64, 65, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0065.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0066.png', -0.0
65, 66, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0066.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0067.png', -0.0
66, 67, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0067.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0068.png', 0.009013185442534974
67, 68, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0068.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0069.png', 0.009013185442534974
68, 69, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0069.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0070.png', -0.0
69, 70, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0070.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0071.png', -0.0
70, 71, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0071.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0072.png', -0.0
71, 72, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0072.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0073.png', -0.0
72, 73, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0073.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0074.png', -0.0
73, 74, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0074.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0075.png', 0.027111865385105995
74, 75, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0075.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0076.png', 0.12272905041361726
75, 76, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0076.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0077.png', 0.11203922929097093
76, 77, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0077.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0078.png', 0.12823987989600322
77, 78, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0078.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0079.png', 0.18573283275340086
78, 79, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0079.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0080.png', 0.18314163935259462
79, 80, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0080.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0081.png', 0.17916249028306894
80, 81, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0081.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0082.png', 0.1827011024084229
81, 82, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0082.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0083.png', 0.16579352167773181
82, 83, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0083.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0084.png', 0.18358178260938324
83, 84, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0084.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0085.png', 0.17295217601132615
84, 85, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0085.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0086.png', 0.18498760912905238
85, 86, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0086.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0087.png', 0.17470272855482766
86, 87, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0087.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0088.png', 0.19295180387628214
87, 88, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0088.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0089.png', 0.17196185290280663
88, 89, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0089.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0090.png', 0.14881980630547625
89, 90, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0090.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0091.png', 0.16956758193819121
90, 91, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0091.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0092.png', 0.09883353588316057
91, 92, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0092.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0093.png', 0.02986334440800564
92, 93, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0093.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0094.png', 0.010418439131302923
93, 94, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0094.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0095.png', 0.009101997303020633
94, 95, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0095.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0096.png', 0.0089242343066975
95, 96, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0096.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0097.png', 0.008026695806276475
96, 97, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0097.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0098.png', 0.013807378948703375
97, 98, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0098.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0099.png', 0.01721717191832979
98, 99, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0099.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0100.png', 0.005324629270716944
99, 100, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0100.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0101.png', 0.015447605482996772
100, 101, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0101.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0102.png', 0.008567004826127734
101, 102, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0102.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0103.png', 0.00874590784647976
102, 103, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0103.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0104.png', 0.0089242343066975
103, 104, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0104.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0105.png', 0.0089242343066975
104, 105, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0105.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0106.png', -0.0
105, 106, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0106.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0107.png', 0.08532386446716866
106, 107, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0107.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0108.png', 0.1772943921296477
107, 108, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0108.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0109.png', 0.2257841360491173
108, 109, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0109.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0110.png', 0.24397438200350927
109, 110, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0110.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0111.png', 0.21905023851989897
110, 111, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0111.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0112.png', 0.2883630372639789
111, 112, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0112.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0113.png', 0.24137822898563055
112, 113, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0113.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0114.png', 0.23658701458260656
113, 114, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0114.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0115.png', 0.2903951009261676
114, 115, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0115.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0116.png', 0.3045359243618702
115, 116, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0116.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0117.png', 0.257890482960487
116, 117, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0117.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0118.png', 0.26911530998050937
117, 118, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0118.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0119.png', 0.30080928729699424
118, 119, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0119.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0120.png', 0.3014497753528811
119, 120, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0120.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0121.png', 0.3201496172244022
120, 121, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0121.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0122.png', 0.31634425224544693
121, 122, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0122.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0123.png', 0.31755761946011407
122, 123, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0123.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0124.png', 0.2725603127043843
123, 124, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0124.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0125.png', 0.3109765925330503
124, 125, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0125.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0126.png', 0.2352731126112445
125, 126, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0126.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0127.png', 0.23014694744629205
126, 127, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0127.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0128.png', 0.20121743680623033
127, 128, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0128.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0129.png', 0.32273069783160097
128, 129, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0129.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0130.png', 0.32430840770950675
129, 130, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0130.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0131.png', 0.3800340818136487
130, 131, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0131.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0132.png', 0.2542409840698038
131, 132, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0132.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0133.png', 0.13086841012878653
132, 133, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0133.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0134.png', 0.00874590784647976
133, 134, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0134.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0135.png', 0.00874590784647976
134, 135, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0135.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0136.png', -0.0
135, 136, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0136.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0137.png', -0.0
136, 137, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0137.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0138.png', 0.17559797926901696
137, 138, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0138.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0139.png', 0.2569323442288814
138, 139, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0139.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0140.png', 0.29881229333520387
139, 140, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0140.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0141.png', 0.2751308013383254
140, 141, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0141.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0142.png', 0.3099955519115555
141, 142, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0142.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0143.png', 0.31080152273311323
142, 143, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0143.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0144.png', 0.28464385191909025
143, 144, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0144.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0145.png', 0.2709526804741692
144, 145, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0145.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0146.png', 0.28763561694748013
145, 146, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0146.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0147.png', 0.29260075261583784
146, 147, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0147.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0148.png', 0.29353839843121143
147, 148, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0148.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0149.png', 0.25173043700391184
148, 149, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0149.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0150.png', 0.12948186874891277
149, 150, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0150.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0151.png', 0.08811549685548398
150, 151, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0151.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0152.png', 0.10644649621211291
151, 152, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0152.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0153.png', 0.03912485569251713
152, 153, './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0153.png', './GTEA61/processed_frames2/S2/pour_water,cup/1/mmaps/map0154.png', 0.009719906366060878
