0, 1, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0001.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0002.png', 5.083628778199507
35, 36, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0036.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0037.png', 4.250017971416711
36, 37, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0037.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0038.png', 4.364440668700948
37, 38, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0038.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0039.png', 4.427702970801615
38, 39, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0039.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0040.png', 4.234594154315487
39, 40, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0040.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0041.png', 4.8481869671522295
40, 41, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0041.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0042.png', 4.624043494999061
41, 42, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0042.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0043.png', 4.469550284334868
42, 43, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0043.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0044.png', 4.536095869287076
43, 44, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0044.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0045.png', 4.735402244348683
44, 45, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0045.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0046.png', 4.683673919866374
45, 46, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0046.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0047.png', 4.671629370909701
46, 47, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0047.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0048.png', 4.728923218777938
47, 48, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0048.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0049.png', 4.4459605843336325
48, 49, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0049.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0050.png', 4.724496829333221
49, 50, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0050.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0051.png', 4.5531284449836305
50, 51, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0051.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0052.png', 4.1746029261506985
51, 52, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0052.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0053.png', 4.353994028680852
52, 53, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0053.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0054.png', 4.105010224977545
53, 54, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0054.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0055.png', 3.6729847579675465
54, 55, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0055.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0056.png', 4.0279348687100995
55, 56, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0056.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0057.png', 3.98151435929549
56, 57, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0057.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0058.png', 3.93897506661282
57, 58, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0058.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0059.png', 4.233588938510308
58, 59, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0059.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0060.png', 4.157336704821251
59, 60, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0060.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0061.png', 4.3420274649103145
60, 61, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0061.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0062.png', 4.667149602249639
61, 62, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0062.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0063.png', 4.625656343735886
62, 63, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0063.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0064.png', 4.212338704128495
63, 64, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0064.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0065.png', 4.468895110990959
64, 65, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0065.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0066.png', 4.703820600293826
65, 66, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0066.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0067.png', 4.666711072799479
66, 67, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0067.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0068.png', 4.4899469703077015
67, 68, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0068.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0069.png', 4.554254617413074
68, 69, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0069.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0070.png', 3.9055173263787837
69, 70, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0070.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0071.png', 4.1104412856430494
70, 71, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0071.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0072.png', 4.339566273363747
71, 72, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0072.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0073.png', 4.198161919029025
72, 73, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0073.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0074.png', 4.12712690941207
73, 74, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0074.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0075.png', 4.016985935391533
74, 75, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0075.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0076.png', 3.96216947866492
75, 76, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0076.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0077.png', 4.0998411873437774
76, 77, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0077.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0078.png', 4.325383836461916
77, 78, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0078.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0079.png', 4.114217156889838
78, 79, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0079.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0080.png', 4.3353663251319094
79, 80, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0080.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0081.png', 4.126560861004924
80, 81, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0081.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0082.png', 3.9440894531828805
81, 82, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0082.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0083.png', 4.34825683756583
82, 83, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0083.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0084.png', 4.636496122449288
83, 84, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0084.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0085.png', 4.347586689696551
84, 85, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0085.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0086.png', 4.2601834890787025
85, 86, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0086.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0087.png', 4.411274610934566
86, 87, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0087.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0088.png', 4.144776279539238
87, 88, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0088.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0089.png', 4.0259321995902955
88, 89, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0089.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0090.png', 3.9848963559580315
89, 90, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0090.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0091.png', 4.126345610422751
90, 91, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0091.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0092.png', 4.136993328724586
91, 92, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0092.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0093.png', 4.008512910595062
92, 93, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0093.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0094.png', 4.18722264700791
93, 94, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0094.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0095.png', 4.694605332131672
94, 95, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0095.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0096.png', 4.558633241840298
95, 96, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0096.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0097.png', 4.593367835428959
96, 97, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0097.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0098.png', 4.768580724600948
97, 98, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0098.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0099.png', 5.175450509049972
98, 99, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0099.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0100.png', 5.161771625330446
99, 100, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0100.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0101.png', 5.349488258032812
100, 101, './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0101.png', './GTEA61/processed_frames2/S4/pour_water,cup/3/rgb/rgb0102.png', 5.320712647388662
