0, 1, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 5.182093773644949
13, 14, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0014.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0015.png', 4.780593945072053
14, 15, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0015.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0016.png', 4.849979285274554
15, 16, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0016.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0017.png', 4.984245988893899
16, 17, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0017.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0018.png', 4.9244346034198125
17, 18, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0018.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0019.png', 4.732360668488911
18, 19, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0019.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0020.png', 4.934294833431727
19, 20, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0020.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0021.png', 4.998715459477376
20, 21, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0021.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0022.png', 4.899145763324298
21, 22, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0022.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0023.png', 5.035252374656188
22, 23, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0023.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0024.png', 4.775622916119901
23, 24, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0024.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0025.png', 4.661742153732917
24, 25, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0025.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0026.png', 4.883546789751785
25, 26, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0026.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0027.png', 4.55954625360336
26, 27, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0027.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0028.png', 4.841771054855534
27, 28, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0028.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0029.png', 5.3085701401206284
28, 29, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0029.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0030.png', 5.3275798060165185
29, 30, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0030.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0031.png', 5.690166214924557
30, 31, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0031.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0032.png', 5.887469318131159
31, 32, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0032.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0033.png', 6.03637583605676
32, 33, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0033.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0034.png', 5.873967393595448
33, 34, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0034.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0035.png', 6.007068995641753
34, 35, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0035.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0036.png', 5.972314921677704
35, 36, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0036.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0037.png', 5.985291736054935
36, 37, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0037.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0038.png', 6.350744303466064
37, 38, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0038.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0039.png', 6.1889643143837665
38, 39, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0039.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0040.png', 5.609430522234492
39, 40, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0040.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0041.png', 5.295140719265049
40, 41, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0041.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0042.png', 5.512948291566877
41, 42, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0042.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0043.png', 5.562466075082561
42, 43, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0043.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0044.png', 5.59930525273233
43, 44, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0044.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0045.png', 5.633573852866767
44, 45, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0045.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0046.png', 5.629743042664701
45, 46, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0046.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0047.png', 5.686996736572766
46, 47, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0047.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0048.png', 5.544441068195583
47, 48, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0048.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0049.png', 5.766622472488684
48, 49, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0049.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0050.png', 5.855027331587772
49, 50, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0050.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0051.png', 5.867324831649064
50, 51, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0051.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0052.png', 5.507594628409901
51, 52, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0052.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0053.png', 5.7368699825636025
52, 53, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0053.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0054.png', 5.616839311571731
53, 54, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0054.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0055.png', 5.606415857998661
54, 55, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0055.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0056.png', 5.712478658428391
55, 56, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0056.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0057.png', 5.777749623943883
56, 57, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0057.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0058.png', 5.681734939472494
57, 58, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0058.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0059.png', 5.666707715699152
58, 59, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0059.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0060.png', 5.1879031280888475
59, 60, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0060.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0061.png', 4.921623151910991
60, 61, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0061.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0062.png', 5.169194073981831
61, 62, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0062.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0063.png', 5.3389770128775185
62, 63, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0063.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0064.png', 5.212923816008235
63, 64, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0064.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0065.png', 4.911713305453071
64, 65, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0065.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0066.png', 5.167599130232642
65, 66, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0066.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0067.png', 5.350470460305313
66, 67, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0067.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0068.png', 4.656123195402677
67, 68, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0068.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0069.png', 4.782430907691911
68, 69, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0069.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0070.png', 4.949832157105583
69, 70, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0070.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0071.png', 4.5438906811028605
70, 71, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0071.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0072.png', 5.198582954886215
71, 72, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0072.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0073.png', 5.065285070695553
72, 73, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0073.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0074.png', 4.638970967281073
73, 74, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0074.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0075.png', 4.537952240058676
74, 75, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0075.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0076.png', 4.673923526582891
75, 76, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0076.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0077.png', 4.5575679928906885
76, 77, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0077.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0078.png', 5.095432115109105
77, 78, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0078.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0079.png', 5.140281452938524
78, 79, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0079.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0080.png', 5.39380929735813
79, 80, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0080.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0081.png', 5.245505248012776
80, 81, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0081.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0082.png', 5.054127008574149
81, 82, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0082.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0083.png', 5.583240930062443
82, 83, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0083.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0084.png', 5.794935476149748
83, 84, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0084.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0085.png', 5.624934007716529
84, 85, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0085.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0086.png', 5.050995488247242
85, 86, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0086.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0087.png', 5.317099623975849
86, 87, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0087.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0088.png', 5.59246828037741
87, 88, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0088.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0089.png', 5.383199788361706
88, 89, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0089.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0090.png', 5.2907102512867
89, 90, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0090.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0091.png', 5.386281811741314
90, 91, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0091.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0092.png', 5.498396438742151
91, 92, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0092.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0093.png', 5.4687994147316195
92, 93, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0093.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0094.png', 4.907549049971448
93, 94, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0094.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0095.png', 5.470222999125055
94, 95, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0095.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0096.png', 5.673499531231568
95, 96, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0096.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0097.png', 5.5787142494738555
96, 97, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0097.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0098.png', 5.489728341964086
97, 98, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0098.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0099.png', 5.142131396114484
98, 99, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0099.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0100.png', 5.474190504222721
99, 100, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0100.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0101.png', 5.508375521217635
100, 101, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0101.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0102.png', 4.837870082701495
101, 102, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0102.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0103.png', 5.350931056778652
102, 103, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0103.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0104.png', 5.407342615503498
103, 104, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0104.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0105.png', 5.234247434830076
104, 105, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0105.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0106.png', 4.996746853052411
105, 106, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0106.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0107.png', 5.242180840153957
106, 107, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0107.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0108.png', 5.322371701976782
107, 108, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0108.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0109.png', 4.803566785629324
108, 109, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0109.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0110.png', 5.11465357453438
109, 110, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0110.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0111.png', 5.342022411688351
110, 111, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0111.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0112.png', 5.413858654782369
111, 112, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0112.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0113.png', 5.149115241415135
112, 113, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0113.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0114.png', 4.706094411492768
113, 114, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0114.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0115.png', 5.088918828198969
114, 115, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0115.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0116.png', 5.255554598015908
115, 116, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0116.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0117.png', 5.409204660761334
116, 117, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0117.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0118.png', 5.184977454183791
117, 118, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0118.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0119.png', 4.982646279843643
118, 119, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0119.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0120.png', 5.402231342425852
119, 120, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0120.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0121.png', 5.196780345580717
120, 121, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0121.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0122.png', 5.388479072673139
121, 122, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0122.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0123.png', 5.706778388104988
122, 123, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0123.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0124.png', 5.375655384405852
123, 124, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0124.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0125.png', 4.866455630067656
124, 125, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0125.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0126.png', 4.877869333964751
125, 126, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0126.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0127.png', 4.883814256115193
126, 127, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0127.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0128.png', 4.474987174631861
127, 128, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0128.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0129.png', 4.607401070070757
128, 129, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0129.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0130.png', 5.049942631618569
129, 130, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0130.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0131.png', 4.822637494209832
130, 131, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0131.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0132.png', 5.2659627716091055
131, 132, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0132.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0133.png', 5.148121559996893
132, 133, './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0133.png', './GTEA61/processed_frames2/S4/spread_peanut,spoon,bread/1/rgb/rgb0134.png', 5.432799198371983
