0, 1, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0001.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0002.png', 5.3636062810530785
13, 14, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0014.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0015.png', 4.832428576815682
14, 15, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0015.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0016.png', 4.95760255336792
15, 16, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0016.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0017.png', 5.080346937346452
16, 17, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0017.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0018.png', 4.992063455443615
17, 18, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0018.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0019.png', 4.9560763900666
18, 19, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0019.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0020.png', 5.168562125726082
19, 20, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0020.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0021.png', 5.2757686391161975
20, 21, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0021.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0022.png', 5.307576805682695
21, 22, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0022.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0023.png', 4.827887571692506
22, 23, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0023.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0024.png', 4.968444272789818
23, 24, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0024.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0025.png', 4.831955337345557
24, 25, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0025.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0026.png', 5.638541758526477
25, 26, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0026.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0027.png', 5.300991205410387
26, 27, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0027.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0028.png', 5.125823668159748
27, 28, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0028.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0029.png', 5.585427034410391
28, 29, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0029.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0030.png', 4.863192480299903
29, 30, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0030.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0031.png', 5.603300882721249
30, 31, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0031.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0032.png', 4.990641832455706
31, 32, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0032.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0033.png', 5.277426903564491
32, 33, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0033.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0034.png', 5.284568545613011
33, 34, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0034.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0035.png', 4.962558078859426
34, 35, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0035.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0036.png', 5.137524627612263
35, 36, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0036.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0037.png', 5.974188269182465
36, 37, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0037.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0038.png', 5.269361501843945
37, 38, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0038.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0039.png', 5.45163393440893
38, 39, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0039.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0040.png', 5.179755142850371
39, 40, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0040.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0041.png', 4.4613943284946105
40, 41, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0041.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0042.png', 4.65038329311042
41, 42, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0042.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0043.png', 5.813553080121743
42, 43, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0043.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0044.png', 5.07521393125793
43, 44, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0044.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0045.png', 5.678216571175713
44, 45, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0045.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0046.png', 5.243859959463674
45, 46, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0046.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0047.png', 5.060961293555836
46, 47, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0047.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0048.png', 5.415548295965703
47, 48, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0048.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0049.png', 5.266813865466474
48, 49, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0049.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0050.png', 5.708719000405627
49, 50, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0050.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0051.png', 5.11423025624688
50, 51, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0051.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0052.png', 5.5431382700596235
51, 52, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0052.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0053.png', 5.141622539786695
52, 53, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0053.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0054.png', 5.342920376504244
53, 54, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0054.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0055.png', 4.931826535328281
54, 55, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0055.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0056.png', 4.858416205217236
55, 56, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0056.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0057.png', 5.07859722921832
56, 57, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0057.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0058.png', 5.754879986695378
57, 58, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0058.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0059.png', 5.010642592146991
58, 59, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0059.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0060.png', 5.029562507577636
59, 60, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0060.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0061.png', 5.057809549815029
60, 61, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0061.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0062.png', 4.904994545606459
61, 62, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0062.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0063.png', 5.067467059060247
62, 63, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0063.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0064.png', 4.7377814243695235
63, 64, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0064.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0065.png', 4.863447902807187
64, 65, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0065.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0066.png', 5.095298835296409
65, 66, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0066.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0067.png', 5.331612938493345
66, 67, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0067.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0068.png', 5.460091020905225
67, 68, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0068.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0069.png', 5.671932743544776
68, 69, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0069.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0070.png', 5.444020419462887
69, 70, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0070.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0071.png', 5.355820881075297
70, 71, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0071.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0072.png', 5.4123058137795175
71, 72, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0072.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0073.png', 5.029909291048162
72, 73, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0073.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0074.png', 4.88711665538313
73, 74, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0074.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0075.png', 5.431038952277141
74, 75, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0075.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0076.png', 4.8735278996740465
75, 76, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0076.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0077.png', 4.655145671795227
76, 77, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0077.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0078.png', 4.961802177957205
77, 78, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0078.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0079.png', 5.149424076588273
78, 79, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0079.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0080.png', 5.215066752321582
79, 80, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0080.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0081.png', 5.056081754812775
80, 81, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0081.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0082.png', 4.388679634752153
81, 82, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0082.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0083.png', 4.573467996929442
82, 83, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0083.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0084.png', 4.9333565136288975
83, 84, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0084.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0085.png', 4.9568690719557935
84, 85, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0085.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0086.png', 5.3824421750871645
85, 86, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0086.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0087.png', 5.276383575187228
86, 87, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0087.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0088.png', 5.344494451501824
87, 88, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0088.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0089.png', 5.037853794338677
88, 89, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0089.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0090.png', 4.967163054577479
89, 90, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0090.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0091.png', 4.618706655727237
90, 91, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0091.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0092.png', 4.516062929109391
91, 92, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0092.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0093.png', 4.981633402868101
92, 93, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0093.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0094.png', 4.7929034909507555
93, 94, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0094.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0095.png', 5.037901533348661
94, 95, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0095.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0096.png', 4.940012498548623
95, 96, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0096.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0097.png', 4.692757498095095
96, 97, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0097.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0098.png', 5.050168479001822
97, 98, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0098.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0099.png', 5.106975818501968
98, 99, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0099.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0100.png', 4.894649015217016
99, 100, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0100.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0101.png', 4.725733145190715
100, 101, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0101.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0102.png', 5.153947922476363
101, 102, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0102.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0103.png', 5.134223410396302
102, 103, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0103.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0104.png', 4.738004080756759
103, 104, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0104.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0105.png', 5.221119821273511
104, 105, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0105.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0106.png', 5.312321966566738
105, 106, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0106.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0107.png', 5.495641577640037
106, 107, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0107.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0108.png', 5.569446399186923
107, 108, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0108.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0109.png', 5.087769411994248
108, 109, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0109.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0110.png', 4.872771444310638
109, 110, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0110.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0111.png', 5.334859024189724
110, 111, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0111.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0112.png', 5.178255844967703
111, 112, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0112.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0113.png', 5.1908684667112395
112, 113, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0113.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0114.png', 5.319226597393069
113, 114, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0114.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0115.png', 4.981337129949024
114, 115, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0115.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0116.png', 5.19472332598504
115, 116, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0116.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0117.png', 5.6557748253281535
116, 117, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0117.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0118.png', 5.42448246400989
117, 118, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0118.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0119.png', 5.1265307918456235
118, 119, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0119.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0120.png', 5.288078073254953
119, 120, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0120.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0121.png', 5.115083670937386
120, 121, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0121.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0122.png', 4.698449889998354
121, 122, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0122.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0123.png', 4.452756145166342
122, 123, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0123.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0124.png', 5.220852200957839
123, 124, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0124.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0125.png', 5.267460672726793
124, 125, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0125.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0126.png', 5.596102164541473
125, 126, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0126.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0127.png', 5.314131890449925
126, 127, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0127.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0128.png', 4.640834733882477
127, 128, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0128.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0129.png', 5.294751767467864
128, 129, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0129.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0130.png', 5.1248299072375
129, 130, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0130.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0131.png', 4.416125647431641
130, 131, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0131.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0132.png', 4.965147556900353
131, 132, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0132.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0133.png', 5.1670011704637355
132, 133, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0133.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/2/rgb/rgb0134.png', 4.834231816982687
