0, 1, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 5.3316745406750625
33, 34, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0034.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0035.png', 5.381454955560284
34, 35, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0035.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0036.png', 5.1612945451790715
35, 36, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0036.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0037.png', 5.164293555623949
36, 37, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0037.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0038.png', 5.352919573298334
37, 38, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0038.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0039.png', 5.3562026985815985
38, 39, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0039.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0040.png', 5.08902098191387
39, 40, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0040.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0041.png', 4.803639873707074
40, 41, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0041.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0042.png', 4.82610224433334
41, 42, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0042.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0043.png', 5.305827659080025
42, 43, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0043.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0044.png', 5.443536286206908
43, 44, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0044.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0045.png', 5.489629600702592
44, 45, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0045.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0046.png', 5.45564507160508
45, 46, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0046.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0047.png', 5.531151864080728
46, 47, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0047.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0048.png', 5.502152603969756
47, 48, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0048.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0049.png', 5.579037098794241
48, 49, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0049.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0050.png', 5.429312415407993
49, 50, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0050.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0051.png', 5.437748980086532
50, 51, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0051.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0052.png', 5.042464972702825
51, 52, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0052.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0053.png', 5.704103812795078
52, 53, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0053.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0054.png', 5.401773802150994
53, 54, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0054.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0055.png', 5.321312317350775
54, 55, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0055.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0056.png', 5.380628677667657
55, 56, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0056.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0057.png', 5.463040225256058
56, 57, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0057.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0058.png', 5.542276425639972
57, 58, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0058.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0059.png', 5.173715891076748
58, 59, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0059.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0060.png', 5.572143907427936
59, 60, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0060.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0061.png', 5.711610012961784
60, 61, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0061.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0062.png', 5.433651283957107
61, 62, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0062.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0063.png', 5.63805185752388
62, 63, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0063.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0064.png', 5.860052897926666
63, 64, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0064.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0065.png', 5.467932720786604
64, 65, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0065.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0066.png', 5.842019358006265
65, 66, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0066.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0067.png', 5.935565327433562
66, 67, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0067.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0068.png', 5.614244172258974
67, 68, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0068.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0069.png', 5.776343434185449
68, 69, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0069.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0070.png', 5.323540516860935
69, 70, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0070.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0071.png', 4.647766293235342
70, 71, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0071.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0072.png', 5.311151348069097
71, 72, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0072.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0073.png', 5.12016865667331
72, 73, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0073.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0074.png', 5.15924016924574
73, 74, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0074.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0075.png', 4.859946075711427
74, 75, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0075.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0076.png', 4.884230742739889
75, 76, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0076.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0077.png', 4.898789433663838
76, 77, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0077.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0078.png', 5.16078788999014
77, 78, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0078.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0079.png', 4.941872598567001
78, 79, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0079.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0080.png', 5.672153594221073
79, 80, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0080.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0081.png', 5.674536755933772
80, 81, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0081.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0082.png', 5.6141598770372445
81, 82, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0082.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0083.png', 5.425010519877349
82, 83, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0083.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0084.png', 5.312719847041224
83, 84, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0084.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0085.png', 5.112279715648222
84, 85, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0085.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0086.png', 5.132255315630089
85, 86, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0086.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0087.png', 5.184590874929579
86, 87, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0087.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0088.png', 5.936496606852363
87, 88, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0088.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0089.png', 5.672671844116687
88, 89, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0089.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0090.png', 5.373362753040815
89, 90, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0090.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0091.png', 5.779561034639838
90, 91, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0091.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0092.png', 5.70569427974214
91, 92, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0092.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0093.png', 5.825495038432658
92, 93, './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0093.png', './GTEA61/processed_frames2/S2/spread_peanut,spoon,bread/1/rgb/rgb0094.png', 5.663268640710678
