0, 1, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0001.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0002.png', 5.068813487153555
16, 17, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0017.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0018.png', 4.960280937256827
17, 18, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0018.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0019.png', 4.592545273911668
18, 19, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0019.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0020.png', 4.467184668191427
19, 20, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0020.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0021.png', 4.499072486135435
20, 21, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0021.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0022.png', 4.915200731198208
21, 22, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0022.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0023.png', 4.996380477981118
22, 23, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0023.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0024.png', 4.768887103089126
23, 24, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0024.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0025.png', 4.60461593987373
24, 25, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0025.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0026.png', 4.526023957744873
25, 26, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0026.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0027.png', 4.548885039492851
26, 27, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0027.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0028.png', 4.933866496173178
27, 28, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0028.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0029.png', 4.83300146598519
28, 29, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0029.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0030.png', 4.850022805098178
29, 30, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0030.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0031.png', 4.543754639493134
30, 31, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0031.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0032.png', 4.476659068114025
31, 32, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0032.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0033.png', 4.38519375237611
32, 33, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0033.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0034.png', 4.297428639690302
33, 34, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0034.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0035.png', 4.807195767974806
34, 35, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0035.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0036.png', 4.900811535092128
35, 36, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0036.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0037.png', 4.706810763941261
36, 37, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0037.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0038.png', 5.0261693849931595
37, 38, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0038.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0039.png', 4.294219572630584
38, 39, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0039.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0040.png', 4.711207020136892
39, 40, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0040.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0041.png', 4.444369492953112
40, 41, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0041.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0042.png', 4.876977647286705
41, 42, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0042.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0043.png', 4.844961350039216
42, 43, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0043.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0044.png', 4.621114194219912
43, 44, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0044.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0045.png', 4.429825555918343
44, 45, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0045.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0046.png', 4.36657404053705
45, 46, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0046.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0047.png', 5.062681560247055
46, 47, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0047.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0048.png', 4.535461292406476
47, 48, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0048.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0049.png', 4.4475612836783425
48, 49, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0049.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0050.png', 4.48615113547
49, 50, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0050.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0051.png', 4.406468764523573
50, 51, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0051.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0052.png', 4.453108835544283
51, 52, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0052.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0053.png', 4.30535119780386
52, 53, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0053.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0054.png', 4.384841620938435
53, 54, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0054.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0055.png', 4.5549365691566015
54, 55, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0055.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0056.png', 4.6472252644535725
55, 56, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0056.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0057.png', 4.30323248067812
56, 57, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0057.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0058.png', 4.535250379525549
57, 58, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0058.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0059.png', 4.575419801835227
58, 59, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0059.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0060.png', 4.278435511630983
59, 60, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0060.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0061.png', 4.847360612296279
60, 61, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0061.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0062.png', 4.569001025921914
61, 62, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0062.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0063.png', 4.442302683304622
62, 63, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0063.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0064.png', 4.431394365732804
63, 64, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0064.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0065.png', 4.289759650842549
64, 65, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0065.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0066.png', 4.705832419326598
65, 66, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0066.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0067.png', 4.568480948981834
66, 67, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0067.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0068.png', 4.786990402388815
67, 68, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0068.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0069.png', 4.849989694151323
68, 69, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0069.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0070.png', 5.297605305030242
69, 70, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0070.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0071.png', 5.764626766958519
70, 71, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0071.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0072.png', 6.183376583828953
71, 72, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0072.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0073.png', 6.648964338325113
72, 73, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0073.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0074.png', 6.753124881800492
73, 74, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0074.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0075.png', 6.680128511679424
74, 75, './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0075.png', './GTEA61/processed_frames2/S4/stir_spoon,cup/3/rgb/rgb0076.png', 6.563259418061764
