0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 5.467682383721367
36, 37, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0037.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0038.png', 5.623414928800524
37, 38, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0038.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0039.png', 5.271940353176038
38, 39, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0039.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0040.png', 5.209012330357315
39, 40, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0040.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0041.png', 4.978347410151041
40, 41, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0041.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0042.png', 4.98190868629541
41, 42, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0042.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0043.png', 5.113842001002409
42, 43, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0043.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0044.png', 4.893041136411477
43, 44, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0044.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0045.png', 5.064938863771551
44, 45, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0045.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0046.png', 5.072115043145214
45, 46, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0046.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0047.png', 4.532706486966108
46, 47, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0047.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0048.png', 5.072979752054986
47, 48, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0048.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0049.png', 5.365158502639931
48, 49, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0049.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0050.png', 5.420813604474679
49, 50, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0050.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0051.png', 4.880206422115506
50, 51, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0051.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0052.png', 5.074802721704729
51, 52, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0052.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0053.png', 5.145517800970582
52, 53, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0053.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0054.png', 5.032127405029126
53, 54, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0054.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0055.png', 4.869610110491389
54, 55, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0055.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0056.png', 4.9049728212833505
55, 56, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0056.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0057.png', 4.561427398756652
56, 57, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0057.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0058.png', 4.548193182855316
57, 58, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0058.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0059.png', 4.6098154479508215
58, 59, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0059.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0060.png', 4.752320860730111
59, 60, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0060.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0061.png', 5.020213929328618
60, 61, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0061.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0062.png', 5.073604728385458
61, 62, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0062.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0063.png', 4.925499712029463
62, 63, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0063.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0064.png', 5.422793786482032
63, 64, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0064.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0065.png', 5.653886991729465
64, 65, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0065.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0066.png', 5.35968816343518
65, 66, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0066.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0067.png', 5.110564118639699
66, 67, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0067.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0068.png', 5.346691109714174
67, 68, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0068.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0069.png', 5.04788021604365
68, 69, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0069.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0070.png', 4.7275519821185785
69, 70, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0070.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0071.png', 5.07602894425449
70, 71, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0071.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0072.png', 5.154916977752289
71, 72, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0072.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0073.png', 5.000980997105413
72, 73, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0073.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0074.png', 5.147111520662875
73, 74, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0074.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0075.png', 4.783442901285852
74, 75, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0075.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0076.png', 4.802702228801112
75, 76, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0076.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0077.png', 4.9047583928875
76, 77, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0077.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0078.png', 4.562705098888773
77, 78, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0078.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0079.png', 4.956746499928194
78, 79, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0079.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0080.png', 4.587804309445986
79, 80, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0080.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0081.png', 4.629402060259656
80, 81, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0081.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0082.png', 4.693493663746229
81, 82, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0082.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0083.png', 4.62400997803075
82, 83, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0083.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0084.png', 4.614052023670888
83, 84, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0084.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0085.png', 5.173138454559058
84, 85, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0085.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0086.png', 5.27889622977959
85, 86, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0086.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0087.png', 4.709090670400179
86, 87, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0087.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0088.png', 5.0957559459485715
87, 88, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0088.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0089.png', 5.3890180669424925
88, 89, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0089.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0090.png', 5.094872763335939
89, 90, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0090.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0091.png', 4.809842961002052
90, 91, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0091.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0092.png', 4.764782938850582
91, 92, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0092.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0093.png', 5.028542566090039
92, 93, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0093.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0094.png', 5.442531147270868
93, 94, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0094.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0095.png', 5.171067460467607
94, 95, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0095.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0096.png', 5.683218901771262
95, 96, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0096.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0097.png', 5.45513640313122
96, 97, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0097.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0098.png', 4.8483060464061065
97, 98, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0098.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0099.png', 4.468045793539941
98, 99, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0099.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0100.png', 5.341336413275128
99, 100, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0100.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0101.png', 5.24925606557061
100, 101, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0101.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0102.png', 5.083036713719842
101, 102, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0102.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0103.png', 4.771397984177779
102, 103, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0103.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0104.png', 4.305082748887123
103, 104, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0104.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0105.png', 4.622429221062376
104, 105, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0105.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0106.png', 4.475167171851496
105, 106, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0106.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0107.png', 4.7256221679971535
106, 107, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0107.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0108.png', 4.717520030489434
107, 108, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0108.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0109.png', 4.966848223298202
108, 109, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0109.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0110.png', 4.957206191569119
109, 110, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0110.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0111.png', 5.106398887483108
110, 111, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0111.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0112.png', 5.346043534988231
111, 112, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0112.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0113.png', 4.839013932884792
112, 113, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0113.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0114.png', 4.807959014976762
113, 114, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0114.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0115.png', 4.577874754722537
114, 115, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0115.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0116.png', 4.332338403049307
115, 116, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0116.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0117.png', 4.640104751340543
116, 117, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0117.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0118.png', 4.8500723595622945
117, 118, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0118.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0119.png', 4.571342829602646
118, 119, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0119.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0120.png', 4.813090867007811
119, 120, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0120.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0121.png', 5.086250702536236
120, 121, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0121.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0122.png', 4.524875477242379
121, 122, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0122.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0123.png', 4.644900391846597
122, 123, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0123.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0124.png', 4.945019153336702
123, 124, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0124.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0125.png', 5.214275397657137
124, 125, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0125.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0126.png', 5.320084680136903
125, 126, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0126.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0127.png', 5.225076388063525
126, 127, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0127.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0128.png', 5.267314240571198
127, 128, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0128.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0129.png', 5.006156932906127
128, 129, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0129.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0130.png', 5.420760093850525
129, 130, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0130.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0131.png', 5.455423414664231
130, 131, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0131.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0132.png', 5.642888031296165
131, 132, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0132.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0133.png', 5.564462219426853
132, 133, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0133.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/1/rgb/rgb0134.png', 5.730533329598374
