0, 1, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0001.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0002.png', 0.14391107199970504
46, 47, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0047.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0048.png', 0.14429432084374288
47, 48, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0048.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0049.png', 0.19536395095650325
48, 49, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0049.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0050.png', 0.18159802986772286
49, 50, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0050.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0051.png', 0.20045216583535116
50, 51, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0051.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0052.png', 0.19630845465814684
51, 52, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0052.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0053.png', 0.18520690893133693
52, 53, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0053.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0054.png', 0.3038987026373221
53, 54, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0054.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0055.png', 0.35007112609721436
54, 55, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0055.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0056.png', 0.3706284282479068
55, 56, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0056.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0057.png', 0.34126869665475046
56, 57, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0057.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0058.png', 0.3163095491921135
57, 58, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0058.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0059.png', 0.2575457376212039
58, 59, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0059.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0060.png', 0.293970663091238
59, 60, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0060.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0061.png', 0.3145022676843954
60, 61, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0061.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0062.png', 0.3031189629041826
61, 62, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0062.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0063.png', 0.34263360267908954
62, 63, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0063.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0064.png', 0.33638378927688617
63, 64, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0064.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0065.png', 0.30714858878969825
64, 65, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0065.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0066.png', 0.3210800579904261
65, 66, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0066.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0067.png', 0.30665516435031087
66, 67, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0067.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0068.png', 0.257890482960487
67, 68, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0068.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0069.png', 0.2232636589240598
68, 69, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0069.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0070.png', 0.2731200756515695
69, 70, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0070.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0071.png', 0.2844609385436785
70, 71, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0071.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0072.png', 0.2807907538798996
71, 72, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0072.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0073.png', 0.32176836430350203
72, 73, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0073.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0074.png', 0.3890236928786535
73, 74, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0074.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0075.png', 0.3748120175680798
74, 75, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0075.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0076.png', 0.39566007194596653
75, 76, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0076.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0077.png', 0.3290174024257778
76, 77, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0077.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0078.png', 0.33369071106039905
77, 78, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0078.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0079.png', 0.29053998368190637
78, 79, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0079.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0080.png', 0.30205405696274307
79, 80, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0080.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0081.png', 0.31983915615491554
80, 81, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0081.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0082.png', 0.2744613260349883
81, 82, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0082.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0083.png', 0.26937814656288217
82, 83, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0083.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0084.png', 0.31745371085977164
83, 84, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0084.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0085.png', 0.3225246104777729
84, 85, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0085.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0086.png', 0.30721904522579796
85, 86, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0086.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0087.png', 0.30070247311412684
86, 87, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0087.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0088.png', 0.3079583440857996
87, 88, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0088.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0089.png', 0.309399146791646
88, 89, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0089.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0090.png', 0.3142585706172829
89, 90, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0090.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0091.png', 0.31505892434291005
90, 91, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0091.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0092.png', 0.3638505697490139
91, 92, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0092.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0093.png', 0.3318323959735393
92, 93, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0093.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0094.png', 0.3156498163491367
93, 94, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0094.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0095.png', 0.344691933589108
94, 95, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0095.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0096.png', 0.3200461476780366
95, 96, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0096.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0097.png', 0.3014853380876922
96, 97, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0097.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0098.png', 0.3417350991909409
97, 98, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0098.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0099.png', 0.3718673839389445
98, 99, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0099.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0100.png', 0.2877447866953606
99, 100, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0100.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0101.png', 0.374369618419228
100, 101, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0101.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0102.png', 0.3317985566557931
101, 102, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0102.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0103.png', 0.31551083437352645
102, 103, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0103.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0104.png', 0.28676153682526273
103, 104, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0104.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0105.png', 0.31745371085977164
104, 105, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0105.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0106.png', 0.3442940779842512
105, 106, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0106.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0107.png', 0.30411118448951124
106, 107, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0107.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0108.png', 0.3392324171029852
107, 108, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0108.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0109.png', 0.35148247838763724
108, 109, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0109.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0110.png', 0.3143978380039176
109, 110, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0110.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0111.png', 0.32255896317463206
110, 111, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0111.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0112.png', 0.3116413987479151
111, 112, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0112.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0113.png', 0.37097812424412197
112, 113, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0113.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0114.png', 0.37123232664087563
113, 114, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0114.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0115.png', 0.3556975106733524
114, 115, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0115.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0116.png', 0.36059559477659175
115, 116, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0116.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0117.png', 0.3360141848321935
116, 117, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0117.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0118.png', 0.29888372870970026
117, 118, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0118.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0119.png', 0.3308841936309359
118, 119, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0119.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0120.png', 0.2773568853052383
119, 120, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0120.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0121.png', 0.29400667106469347
120, 121, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0121.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0122.png', 0.3628211164100118
121, 122, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0122.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0123.png', 0.2961990765575499
122, 123, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0123.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0124.png', 0.32867737808029984
123, 124, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0124.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0125.png', 0.34276660394357616
124, 125, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0125.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0126.png', 0.29050376629069086
125, 126, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0126.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0127.png', 0.33078251412017035
126, 127, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0127.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0128.png', 0.34475821814125035
127, 128, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0128.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0129.png', 0.31959757762434404
128, 129, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0129.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0130.png', 0.31443264988355835
129, 130, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0130.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0131.png', 0.3096447962613346
130, 131, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0131.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0132.png', 0.30194746299195097
131, 132, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0132.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0133.png', 0.29148086541446827
132, 133, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0133.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0134.png', 0.2899602414365059
133, 134, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0134.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/mmaps/map0135.png', 0.2819676926209004
