0, 1, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0002.png', 5.283090969405821
16, 17, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0017.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0018.png', 4.5047504844580795
17, 18, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0018.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0019.png', 4.515494875334821
18, 19, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0019.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0020.png', 4.514944408357364
19, 20, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0020.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0021.png', 4.6800092497572106
20, 21, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0021.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0022.png', 4.326132314330551
21, 22, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0022.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0023.png', 4.194636451542392
22, 23, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0023.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0024.png', 4.239548149730659
23, 24, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0024.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0025.png', 4.537520541021605
24, 25, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0025.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0026.png', 4.357925912733364
25, 26, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0026.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0027.png', 4.647195421801241
26, 27, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0027.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0028.png', 4.372016438142812
27, 28, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0028.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0029.png', 4.636416127636503
28, 29, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0029.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0030.png', 4.456988767048044
29, 30, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0030.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0031.png', 4.717613988033349
30, 31, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0031.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0032.png', 4.587094891707058
31, 32, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0032.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0033.png', 4.487709076734178
32, 33, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0033.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0034.png', 4.6894796832391
33, 34, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0034.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0035.png', 4.867639974108499
34, 35, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0035.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0036.png', 5.210525399059161
35, 36, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0036.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0037.png', 4.706271935873131
36, 37, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0037.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0038.png', 5.315061822248519
37, 38, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0038.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0039.png', 5.3099164538951
38, 39, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0039.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0040.png', 4.9583557358456165
39, 40, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0040.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0041.png', 4.7079782737553755
40, 41, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0041.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0042.png', 5.0146045321725214
41, 42, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0042.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0043.png', 5.064207229854968
42, 43, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0043.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0044.png', 4.270750017361794
43, 44, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0044.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0045.png', 4.582830603682206
44, 45, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0045.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0046.png', 5.457680149915216
45, 46, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0046.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0047.png', 4.905648561702196
46, 47, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0047.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0048.png', 5.097303053504505
47, 48, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0048.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0049.png', 4.500753444877935
48, 49, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0049.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0050.png', 4.653015398306267
49, 50, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0050.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0051.png', 5.243084003781452
50, 51, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0051.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0052.png', 5.594139121765797
51, 52, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0052.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0053.png', 5.69248746663085
52, 53, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0053.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0054.png', 6.229383137405249
53, 54, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0054.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0055.png', 6.658701175420647
54, 55, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0055.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0056.png', 6.83461163055535
55, 56, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0056.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0057.png', 6.348315284585045
56, 57, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0057.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0058.png', 5.6998752188243405
57, 58, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0058.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0059.png', 5.40138174476715
58, 59, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0059.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0060.png', 5.81242033603012
59, 60, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0060.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0061.png', 5.650039104848684
60, 61, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0061.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0062.png', 5.517950277328826
61, 62, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0062.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0063.png', 4.926203991842272
62, 63, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0063.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0064.png', 4.760098242233001
63, 64, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0064.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0065.png', 4.464940888593443
64, 65, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0065.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0066.png', 4.819939658081465
65, 66, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0066.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0067.png', 4.669421027484821
66, 67, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0067.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0068.png', 4.997415649169929
67, 68, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0068.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0069.png', 4.5175456984185995
68, 69, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0069.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0070.png', 4.713069651101351
69, 70, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0070.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0071.png', 4.820827384202396
70, 71, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0071.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0072.png', 5.09198847620288
71, 72, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0072.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0073.png', 4.5546280788146225
72, 73, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0073.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0074.png', 4.83652743660327
73, 74, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0074.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0075.png', 4.866391521866476
74, 75, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0075.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0076.png', 4.7144025846656685
75, 76, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0076.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0077.png', 4.881173666173993
76, 77, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0077.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0078.png', 4.8717351983594845
77, 78, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0078.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0079.png', 5.265872484647588
78, 79, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0079.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0080.png', 5.44656918497207
79, 80, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0080.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0081.png', 5.1827812683822
80, 81, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0081.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0082.png', 5.278457324921105
81, 82, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0082.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0083.png', 4.542227519683429
82, 83, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0083.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0084.png', 4.505616255735817
83, 84, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0084.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0085.png', 4.692322541534768
84, 85, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0085.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0086.png', 4.67319668647409
85, 86, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0086.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0087.png', 5.055432454141575
86, 87, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0087.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0088.png', 4.80303791078227
87, 88, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0088.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0089.png', 4.551969120728128
88, 89, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0089.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0090.png', 4.50426116109011
89, 90, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0090.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0091.png', 4.6529705001990544
90, 91, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0091.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0092.png', 4.229479881299658
91, 92, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0092.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0093.png', 4.184671544349835
92, 93, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0093.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0094.png', 4.656035557673352
93, 94, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0094.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0095.png', 4.271101917262021
94, 95, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0095.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0096.png', 4.4395660123013725
95, 96, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0096.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0097.png', 4.504639768136617
96, 97, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0097.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0098.png', 4.23501568765577
97, 98, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0098.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0099.png', 4.4963361548090015
98, 99, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0099.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0100.png', 4.507848468815489
99, 100, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0100.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0101.png', 4.071833485313595
100, 101, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0101.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0102.png', 4.459865066624062
101, 102, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0102.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0103.png', 4.344159014791379
102, 103, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0103.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0104.png', 4.242746890573343
103, 104, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0104.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0105.png', 4.845815857220401
104, 105, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0105.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0106.png', 4.728244504430303
105, 106, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0106.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0107.png', 4.457319043079155
106, 107, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0107.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0108.png', 4.633400523974983
107, 108, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0108.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0109.png', 4.966599843034649
108, 109, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0109.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0110.png', 5.478422256955239
109, 110, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0110.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0111.png', 5.519999359833081
110, 111, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0111.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0112.png', 5.055385922077894
111, 112, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0112.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0113.png', 5.49484932312226
112, 113, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0113.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0114.png', 5.838286857407978
113, 114, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0114.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0115.png', 5.818300261931194
114, 115, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0115.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0116.png', 5.614854564383783
115, 116, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0116.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0117.png', 5.347394158563556
116, 117, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0117.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0118.png', 5.194435622217604
117, 118, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0118.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0119.png', 5.491576320877009
118, 119, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0119.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0120.png', 5.66519996223755
119, 120, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0120.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0121.png', 5.218729463440974
120, 121, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0121.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0122.png', 4.76228590605292
121, 122, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0122.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0123.png', 4.956925189228598
122, 123, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0123.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0124.png', 4.814921887839469
123, 124, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0124.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0125.png', 4.973659766852097
124, 125, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0125.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0126.png', 4.555434044693515
125, 126, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0126.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0127.png', 4.545087544147045
126, 127, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0127.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0128.png', 4.918468685261626
127, 128, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0128.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0129.png', 5.085709216187302
128, 129, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0129.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0130.png', 4.978066034367528
129, 130, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0130.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0131.png', 4.775731672590858
130, 131, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0131.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0132.png', 4.8169208739080975
131, 132, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0132.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0133.png', 4.595605685725829
132, 133, './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0133.png', './GTEA61/processed_frames2/S1/spread_peanut,spoon,bread/2/rgb/rgb0134.png', 4.679714913833415
