0, 1, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0002.png', 4.859562835347308
18, 19, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0019.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0020.png', 5.369637308058262
19, 20, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0020.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0021.png', 4.731169936220502
20, 21, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0021.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0022.png', 5.262951564058009
21, 22, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0022.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0023.png', 4.737994179040597
22, 23, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0023.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0024.png', 4.754597764800856
23, 24, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0024.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0025.png', 4.973876176840868
24, 25, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0025.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0026.png', 5.140941612869171
25, 26, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0026.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0027.png', 5.220586855289552
26, 27, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0027.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0028.png', 4.570562101624959
27, 28, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0028.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0029.png', 4.403890244177909
28, 29, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0029.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0030.png', 5.047727389070692
29, 30, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0030.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0031.png', 4.692733146484684
30, 31, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0031.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0032.png', 4.640233877491294
31, 32, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0032.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0033.png', 4.6291858025209445
32, 33, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0033.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0034.png', 4.990976509040472
33, 34, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0034.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0035.png', 4.891734953148794
34, 35, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0035.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0036.png', 5.199649513425653
35, 36, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0036.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0037.png', 4.892745782495264
36, 37, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0037.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0038.png', 4.956662634195241
37, 38, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0038.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0039.png', 4.504873070461184
38, 39, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0039.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0040.png', 5.057588089579417
39, 40, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0040.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0041.png', 5.510954118870229
40, 41, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0041.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0042.png', 4.93692981287634
41, 42, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0042.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0043.png', 5.117608792388584
42, 43, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0043.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0044.png', 5.073845130957006
43, 44, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0044.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0045.png', 4.82721673713134
44, 45, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0045.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0046.png', 5.10201295688439
45, 46, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0046.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0047.png', 4.488424085946218
46, 47, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0047.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0048.png', 4.854444100082714
47, 48, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0048.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0049.png', 4.395518771816593
48, 49, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0049.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0050.png', 4.563228082708759
49, 50, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0050.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0051.png', 5.115634065966617
50, 51, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0051.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0052.png', 4.953370850074601
51, 52, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0052.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0053.png', 4.90371103482498
52, 53, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0053.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0054.png', 5.064616015875591
53, 54, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0054.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0055.png', 5.796871436363674
54, 55, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0055.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0056.png', 5.671101320441765
55, 56, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0056.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0057.png', 5.769064641387937
56, 57, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0057.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0058.png', 5.548055276983975
57, 58, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0058.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0059.png', 5.205434313445557
58, 59, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0059.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0060.png', 5.230263766867301
59, 60, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0060.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0061.png', 5.273789974924202
60, 61, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0061.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0062.png', 5.022420158460801
61, 62, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0062.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0063.png', 5.219400721352342
62, 63, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0063.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0064.png', 5.31161328719507
63, 64, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0064.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0065.png', 5.264029841078334
64, 65, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0065.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0066.png', 5.473462968996489
65, 66, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0066.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0067.png', 5.112002758988829
66, 67, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0067.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0068.png', 5.0373293703091395
67, 68, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0068.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0069.png', 5.255906655679736
68, 69, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0069.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0070.png', 5.472360918913449
69, 70, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0070.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0071.png', 5.639041887750112
70, 71, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0071.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0072.png', 5.657999566883927
71, 72, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0072.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0073.png', 4.79027994266912
72, 73, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0073.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0074.png', 5.190560146984931
73, 74, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0074.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0075.png', 5.523994298516568
74, 75, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0075.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0076.png', 5.958396263716502
75, 76, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0076.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0077.png', 5.056195983155465
76, 77, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0077.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0078.png', 5.385437294734675
77, 78, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0078.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0079.png', 5.199468487248204
78, 79, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0079.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0080.png', 5.050264796821381
79, 80, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0080.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0081.png', 5.12290901256242
80, 81, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0081.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0082.png', 5.427832515767323
81, 82, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0082.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0083.png', 5.6782583002387925
82, 83, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0083.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0084.png', 5.346073889405778
83, 84, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0084.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0085.png', 5.165650776023084
84, 85, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0085.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0086.png', 5.341443113816468
85, 86, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0086.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0087.png', 5.429176932528083
86, 87, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0087.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0088.png', 5.438439268113336
87, 88, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0088.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0089.png', 5.8819990415960115
88, 89, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0089.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0090.png', 5.8398079171100425
89, 90, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0090.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0091.png', 5.044247072830691
90, 91, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0091.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0092.png', 5.092048377091044
91, 92, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0092.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0093.png', 5.237646740797098
92, 93, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0093.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0094.png', 5.621532955510769
93, 94, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0094.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0095.png', 5.641780221085887
94, 95, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0095.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0096.png', 5.958317558520336
95, 96, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0096.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0097.png', 5.446428359612197
96, 97, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0097.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0098.png', 5.364696378194915
97, 98, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0098.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0099.png', 5.543279712242018
98, 99, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0099.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0100.png', 5.426315727140583
99, 100, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0100.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0101.png', 5.779989781358269
100, 101, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0101.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0102.png', 5.870580420296749
101, 102, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0102.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0103.png', 5.599708438855386
102, 103, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0103.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0104.png', 4.546157237298226
103, 104, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0104.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0105.png', 5.743827370043411
104, 105, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0105.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0106.png', 5.41418664092512
105, 106, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0106.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0107.png', 5.2387364260194325
106, 107, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0107.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0108.png', 5.289783241269905
107, 108, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0108.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0109.png', 5.363644021234578
108, 109, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0109.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0110.png', 5.359020507674496
109, 110, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0110.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0111.png', 5.159517361142124
110, 111, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0111.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0112.png', 5.495086727614686
111, 112, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0112.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0113.png', 5.81930980412999
112, 113, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0113.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0114.png', 5.374927249165889
113, 114, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0114.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0115.png', 5.584527225521363
114, 115, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0115.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0116.png', 5.989322552947484
115, 116, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0116.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0117.png', 5.663174006505235
116, 117, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0117.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0118.png', 5.825350469090475
117, 118, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0118.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0119.png', 5.537112616678589
118, 119, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0119.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0120.png', 5.265716608518859
119, 120, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0120.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0121.png', 5.673051083125622
120, 121, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0121.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0122.png', 5.777805141916825
121, 122, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0122.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0123.png', 5.567144418261613
122, 123, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0123.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0124.png', 5.806332624709274
123, 124, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0124.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0125.png', 5.738462161623824
124, 125, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0125.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0126.png', 5.326362468746349
125, 126, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0126.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0127.png', 5.429246040990559
126, 127, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0127.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0128.png', 5.590484401343725
127, 128, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0128.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0129.png', 5.39509961737679
128, 129, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0129.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0130.png', 5.410478155594689
129, 130, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0130.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0131.png', 5.354487456768592
130, 131, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0131.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0132.png', 5.500739065766154
131, 132, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0132.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0133.png', 5.450078894104959
132, 133, './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0133.png', './GTEA61/processed_frames2/S3/spread_peanut,spoon,bread/1/rgb/rgb0134.png', 5.68760362190205
