0, 1, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0001.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0002.png', 0.15282988946973228
38, 39, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0039.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0040.png', 0.3153370624074905
39, 40, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0040.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0041.png', 0.3050664302045912
40, 41, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0041.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0042.png', 0.3312230044601652
41, 42, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0042.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0043.png', 0.35586031358354214
42, 43, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0043.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0044.png', 0.3269062212928854
43, 44, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0044.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0045.png', 0.3229023844671317
44, 45, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0045.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0046.png', 0.3083100747932916
45, 46, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0046.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0047.png', 0.3262919400701265
46, 47, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0047.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0048.png', 0.34760180116557415
47, 48, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0048.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0049.png', 0.3356443597253714
48, 49, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0049.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0050.png', 0.3635612065690237
49, 50, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0050.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0051.png', 0.36227353186593486
50, 51, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0051.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0052.png', 0.3613705849849909
51, 52, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0052.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0053.png', 0.35641352695741557
52, 53, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0053.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0054.png', 0.3427001068671301
53, 54, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0054.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0055.png', 0.3363501979828693
54, 55, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0055.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0056.png', 0.3131781686838796
55, 56, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0056.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0057.png', 0.3388645073099728
56, 57, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0057.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0058.png', 0.34153525525075346
57, 58, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0058.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0059.png', 0.32403431423968043
58, 59, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0059.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0060.png', 0.3194940147972738
59, 60, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0060.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0061.png', 0.3314600614922064
60, 61, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0061.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0062.png', 0.326872110631459
61, 62, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0062.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0063.png', 0.3406351612766282
62, 63, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0063.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0064.png', 0.3291873443168347
63, 64, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0064.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0065.png', 0.3101007391484984
64, 65, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0065.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0066.png', 0.3505966531671334
65, 66, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0066.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0067.png', 0.27457295836815027
66, 67, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0067.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0068.png', 0.26764875669114424
67, 68, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0068.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0069.png', 0.2763932847923063
68, 69, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0069.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0070.png', 0.28985147700875324
69, 70, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0070.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0071.png', 0.2922036134103081
70, 71, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0071.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0072.png', 0.2723362573749364
71, 72, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0072.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0073.png', 0.28233500583298066
72, 73, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0073.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0074.png', 0.2899602414365059
73, 74, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0074.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0075.png', 0.28770839900510065
74, 75, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0075.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0076.png', 0.27835587881109775
75, 76, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0076.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0077.png', 0.28112200497757334
76, 77, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0077.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0078.png', 0.29440261596997147
77, 78, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0078.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0079.png', 0.3079935263315743
78, 79, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0079.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0080.png', 0.2864334251546232
79, 80, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0080.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0081.png', 0.327894609633779
80, 81, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0081.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0082.png', 0.27794908618678144
81, 82, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0082.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0083.png', 0.29260075261583784
82, 83, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0083.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0084.png', 0.2655364383103216
83, 84, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0084.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0085.png', 0.2882903352238655
84, 85, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0085.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0086.png', 0.2854845276525956
85, 86, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0086.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0087.png', 0.3296289742266395
86, 87, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0087.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0088.png', 0.28974269273985365
87, 88, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0088.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0089.png', 0.28799943824112334
88, 89, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0089.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0090.png', 0.28574014926443847
89, 90, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0090.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0091.png', 0.3084858637406969
90, 91, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0091.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0092.png', 0.3034380689396425
91, 92, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0092.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0093.png', 0.3022316717599975
92, 93, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0093.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0094.png', 0.30166312032355286
93, 94, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0094.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0095.png', 0.29956194225326493
94, 95, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0095.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0096.png', 0.2726723081715382
95, 96, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0096.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0097.png', 0.30901292540401415
96, 97, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0097.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0098.png', 0.2719626408142276
97, 98, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0098.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0099.png', 0.2932860998303516
98, 99, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0099.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0100.png', 0.27027840102817574
99, 100, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0100.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0101.png', 0.28449752573345055
100, 101, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0101.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0102.png', 0.2763932847923063
101, 102, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0102.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0103.png', 0.36737650251764997
102, 103, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0103.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0104.png', 0.38000275266983147
103, 104, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0104.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0105.png', 0.37676748990174114
104, 105, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0105.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0106.png', 0.38979536472478726
105, 106, './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0106.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/2/mmaps/map0107.png', 0.3732305922495627
