0, 1, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0001.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0002.png', 0.48224379771106995
36, 37, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0037.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0038.png', 0.23670630577849716
37, 38, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0038.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0039.png', 0.23463494396860785
38, 39, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0039.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0040.png', 0.25285189601804514
39, 40, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0040.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0041.png', 0.2594583723360996
40, 41, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0041.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0042.png', 0.24944198573338272
41, 42, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0042.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0043.png', 0.24815795993877426
42, 43, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0043.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0044.png', 0.24854736672866
43, 44, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0044.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0045.png', 0.24800212203201374
44, 45, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0045.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0046.png', 0.25566513979486727
45, 46, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0046.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0047.png', 0.24819691269799332
46, 47, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0047.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0048.png', 0.25823502106425583
47, 48, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0048.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0049.png', 0.261250460525142
48, 49, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0049.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0050.png', 0.3027642028580454
49, 50, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0050.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0051.png', 0.2911553433399678
50, 51, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0051.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0052.png', 0.28810854127009644
51, 52, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0052.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0053.png', 0.2658764374014511
52, 53, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0053.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0054.png', 0.24792418694921145
53, 54, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0054.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0055.png', 0.2619733409781646
54, 55, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0055.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0056.png', 0.3012363549039261
55, 56, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0056.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0057.png', 0.28570363862980264
56, 57, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0057.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0058.png', 0.2751308013383254
57, 58, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0058.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0059.png', 0.26648038820318276
58, 59, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0059.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0060.png', 0.2843877573895045
59, 60, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0060.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0061.png', 0.32132105306816106
60, 61, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0061.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0062.png', 0.28064347149485186
61, 62, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0062.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0063.png', 0.2991336857668906
62, 63, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0063.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0064.png', 0.24062861204009278
63, 64, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0064.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0065.png', 0.2618972909883519
64, 65, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0065.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0066.png', 0.2755766939383152
65, 66, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0066.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0067.png', 0.24835269688101783
66, 67, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0067.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0068.png', 0.2749077278454032
67, 68, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0068.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0069.png', 0.30619662456063734
68, 69, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0069.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0070.png', 0.31869945075607764
69, 70, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0070.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0071.png', 0.29562479442403117
70, 71, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0071.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0072.png', 0.2551266878891337
71, 72, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0072.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0073.png', 0.29274510150468047
72, 73, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0073.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0074.png', 0.310556340329687
73, 74, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0074.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0075.png', 0.2933942408250042
74, 75, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0075.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0076.png', 0.2735302282942559
75, 76, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0076.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0077.png', 0.3018408501914259
76, 77, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0077.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0078.png', 0.2838752361550336
77, 78, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0078.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0079.png', 0.3014497753528811
78, 79, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0079.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0080.png', 0.34611549880877135
79, 80, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0080.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0081.png', 0.3658083029689204
80, 81, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0081.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0082.png', 0.2964501522923245
81, 82, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0082.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0083.png', 0.31863030947459403
82, 83, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0083.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0084.png', 0.31261979174407795
83, 84, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0084.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0085.png', 0.32574539721309925
84, 85, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0085.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0086.png', 0.309399146791646
85, 86, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0086.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0087.png', 0.3508264322375634
86, 87, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0087.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0088.png', 0.3045713058925782
87, 88, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0088.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0089.png', 0.33129074432563804
88, 89, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0089.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0090.png', 0.3016986704853015
89, 90, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0090.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0091.png', 0.33577886713331284
90, 91, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0091.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0092.png', 0.3303417092882444
91, 92, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0092.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0093.png', 0.30549050032809255
92, 93, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0093.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0094.png', 0.29288941556555836
93, 94, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0094.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0095.png', 0.2951937217558622
94, 95, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0095.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0096.png', 0.35318498127353415
95, 96, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0096.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0097.png', 0.3265650296158699
96, 97, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0097.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0098.png', 0.3020185277308126
97, 98, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0098.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0099.png', 0.33040954590774885
98, 99, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0099.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0100.png', 0.31411927142816415
99, 100, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0100.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0101.png', 0.31804229300203535
100, 101, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0101.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0102.png', 0.30619662456063734
101, 102, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0102.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0103.png', 0.3154760839364984
102, 103, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0103.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0104.png', 0.32221534966480686
103, 104, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0104.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0105.png', 0.3211144916572337
104, 105, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0105.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0106.png', 0.302409234315444
105, 106, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0106.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0107.png', 0.2983120080890392
106, 107, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0107.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0108.png', 0.30552582610031487
107, 108, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0108.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0109.png', 0.3288474136906582
108, 109, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0109.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0110.png', 0.2864334251546232
109, 110, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0110.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0111.png', 0.2991336857668906
110, 111, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0111.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0112.png', 0.3107665027260529
111, 112, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0112.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0113.png', 0.304854283675674
112, 113, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0113.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0114.png', 0.29046754670122954
113, 114, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0114.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0115.png', 0.31505892434291005
114, 115, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0115.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0116.png', 0.3098201993899091
115, 116, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0116.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0117.png', 0.3053845106433293
116, 117, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0117.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0118.png', 0.33166318084675084
117, 118, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0118.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0119.png', 0.33081640915099625
118, 119, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0119.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0120.png', 0.32259331394931845
119, 120, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0120.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0121.png', 0.3287794050732908
120, 121, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0121.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0122.png', 0.3457185520177694
121, 122, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0122.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0123.png', 0.30265773420164466
122, 123, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0123.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0124.png', 0.3135268946566168
123, 124, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0124.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0125.png', 0.3285753342009846
124, 125, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0125.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0126.png', 0.34256709137767305
125, 126, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0126.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0127.png', 0.3661606885116624
126, 127, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0127.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0128.png', 0.3509905083938044
127, 128, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0128.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0129.png', 0.37824583339037054
128, 129, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0129.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0130.png', 0.3878180010835347
129, 130, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0130.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0131.png', 0.37918764851506626
130, 131, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0131.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0132.png', 0.33685387628722574
131, 132, './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0132.png', './GTEA61/processed_frames2/S1/stir_spoon,cup/3/mmaps/map0133.png', 0.3223871804633437
