0, 1, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0001.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0002.png', 5.263527378471904
12, 13, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0013.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0014.png', 4.503662316158793
13, 14, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0014.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0015.png', 4.532409055418014
14, 15, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0015.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0016.png', 4.579388438083422
15, 16, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0016.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0017.png', 4.515045553440172
16, 17, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0017.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0018.png', 4.6614101602056
17, 18, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0018.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0019.png', 4.631530907587372
18, 19, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0019.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0020.png', 4.6702833852387124
19, 20, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0020.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0021.png', 4.997234712485757
20, 21, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0021.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0022.png', 4.890063098890829
21, 22, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0022.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0023.png', 4.808968642417438
22, 23, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0023.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0024.png', 4.744352729008063
23, 24, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0024.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0025.png', 4.505390835943964
24, 25, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0025.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0026.png', 4.435125630582605
25, 26, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0026.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0027.png', 4.292045712710162
26, 27, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0027.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0028.png', 4.293201547462362
27, 28, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0028.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0029.png', 3.986332276552522
28, 29, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0029.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0030.png', 4.127940826740761
29, 30, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0030.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0031.png', 4.639186623973936
30, 31, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0031.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0032.png', 4.451534306534749
31, 32, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0032.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0033.png', 4.531309171056798
32, 33, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0033.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0034.png', 4.895284091801133
33, 34, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0034.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0035.png', 4.782516987181357
34, 35, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0035.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0036.png', 5.0083819581498386
35, 36, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0036.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0037.png', 4.727284489711327
36, 37, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0037.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0038.png', 4.713249288808644
37, 38, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0038.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0039.png', 4.8488847381427
38, 39, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0039.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0040.png', 4.241552065788299
39, 40, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0040.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0041.png', 4.742019277417784
40, 41, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0041.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0042.png', 4.798995849162046
41, 42, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0042.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0043.png', 4.936281711105966
42, 43, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0043.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0044.png', 5.293037413588535
43, 44, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0044.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0045.png', 5.477233666315732
44, 45, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0045.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0046.png', 5.532376027515859
45, 46, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0046.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0047.png', 4.833720226660318
46, 47, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0047.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0048.png', 4.5197950799310105
47, 48, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0048.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0049.png', 4.721635590877957
48, 49, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0049.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0050.png', 4.57678930319451
49, 50, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0050.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0051.png', 4.434841353690035
50, 51, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0051.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0052.png', 4.614719776257801
51, 52, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0052.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0053.png', 4.781047680807188
52, 53, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0053.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0054.png', 4.493522333589984
53, 54, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0054.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0055.png', 4.511072581343719
54, 55, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0055.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0056.png', 5.021767326440055
55, 56, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0056.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0057.png', 4.749822647248237
56, 57, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0057.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0058.png', 4.755859462992797
57, 58, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0058.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0059.png', 4.370155475777963
58, 59, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0059.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0060.png', 4.300984407734767
59, 60, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0060.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0061.png', 4.831512017602254
60, 61, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0061.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0062.png', 4.593399516692552
61, 62, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0062.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0063.png', 4.537623696072809
62, 63, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0063.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0064.png', 4.5059449661015
63, 64, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0064.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0065.png', 4.412516712148333
64, 65, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0065.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0066.png', 4.461027579886306
65, 66, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0066.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0067.png', 4.355242615261703
66, 67, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0067.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0068.png', 4.098543569506423
67, 68, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0068.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0069.png', 4.436727056699344
68, 69, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0069.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0070.png', 4.0946502671091505
69, 70, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0070.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0071.png', 4.0695338806374615
70, 71, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0071.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0072.png', 4.129425538742099
71, 72, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0072.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0073.png', 4.3529735724840375
72, 73, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0073.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0074.png', 4.380888125627298
73, 74, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0074.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0075.png', 4.439846900352511
74, 75, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0075.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0076.png', 4.283828845839888
75, 76, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0076.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0077.png', 4.07746649880891
76, 77, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0077.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0078.png', 4.1667366191024495
77, 78, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0078.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0079.png', 4.228183269498839
78, 79, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0079.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0080.png', 4.10064397365852
79, 80, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0080.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0081.png', 3.9019980996799877
80, 81, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0081.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0082.png', 4.124697659343602
81, 82, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0082.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0083.png', 4.192886116753628
82, 83, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0083.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0084.png', 4.5065831857699274
83, 84, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0084.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0085.png', 4.571222000794761
84, 85, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0085.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0086.png', 4.355392495048193
85, 86, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0086.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0087.png', 4.411261702027982
86, 87, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0087.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0088.png', 4.507215239918749
87, 88, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0088.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0089.png', 4.219884465998745
88, 89, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0089.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0090.png', 4.275519862485509
89, 90, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0090.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0091.png', 4.544004784988748
90, 91, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0091.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0092.png', 4.358643155079679
91, 92, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0092.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0093.png', 4.208774985611835
92, 93, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0093.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0094.png', 4.094618893265118
93, 94, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0094.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0095.png', 4.692564432009564
94, 95, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0095.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0096.png', 4.358669446161999
95, 96, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0096.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0097.png', 4.2479767976111225
96, 97, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0097.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0098.png', 4.41449847651219
97, 98, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0098.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0099.png', 4.598782285436156
98, 99, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0099.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0100.png', 4.193019433730942
99, 100, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0100.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0101.png', 4.431275511307633
100, 101, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0101.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0102.png', 4.2997749643009175
101, 102, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0102.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0103.png', 4.426648750706344
102, 103, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0103.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0104.png', 4.573547424363082
103, 104, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0104.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0105.png', 4.450950451457501
104, 105, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0105.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0106.png', 4.214721875993917
105, 106, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0106.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0107.png', 4.35246735313357
106, 107, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0107.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0108.png', 4.211718016851051
107, 108, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0108.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0109.png', 4.556031937087947
108, 109, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0109.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0110.png', 4.544792603077077
109, 110, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0110.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0111.png', 4.273463676923669
110, 111, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0111.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0112.png', 4.43298492652192
111, 112, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0112.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0113.png', 4.153155024442659
112, 113, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0113.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0114.png', 4.502253983081196
113, 114, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0114.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0115.png', 4.658818344702327
114, 115, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0115.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0116.png', 4.948752948077115
115, 116, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0116.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0117.png', 4.512870044044578
116, 117, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0117.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0118.png', 4.919413662095322
117, 118, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0118.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0119.png', 5.249548028978633
118, 119, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0119.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0120.png', 4.635850528706138
119, 120, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0120.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0121.png', 4.4955979090922344
120, 121, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0121.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0122.png', 4.701875187879131
121, 122, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0122.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0123.png', 4.619602088080902
122, 123, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0123.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0124.png', 5.113828400796764
123, 124, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0124.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0125.png', 5.350362264992197
124, 125, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0125.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0126.png', 5.174591973479857
125, 126, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0126.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0127.png', 4.489939548378497
126, 127, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0127.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0128.png', 4.228839436541261
127, 128, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0128.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0129.png', 4.26791656954045
128, 129, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0129.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0130.png', 3.9900805940749646
129, 130, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0130.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0131.png', 3.9029247576989383
130, 131, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0131.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0132.png', 3.836712516182696
131, 132, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0132.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0133.png', 4.173000369127968
132, 133, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0133.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0134.png', 4.041488914554636
133, 134, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0134.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0135.png', 4.125369267618172
134, 135, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0135.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0136.png', 4.5209600306226
135, 136, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0136.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0137.png', 4.841138073096925
136, 137, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0137.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0138.png', 4.787631183171211
137, 138, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0138.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0139.png', 4.778898256240241
138, 139, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0139.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0140.png', 4.93818655819753
139, 140, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0140.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0141.png', 5.3154700605646354
140, 141, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0141.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0142.png', 5.2921277724517655
141, 142, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0142.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0143.png', 5.32604033197166
142, 143, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0143.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0144.png', 5.444571400801631
143, 144, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0144.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0145.png', 5.413386262149213
144, 145, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0145.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0146.png', 5.302241756477147
145, 146, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0146.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0147.png', 4.967534395739293
146, 147, './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0147.png', './GTEA61/processed_frames2/S1/pour_water,cup/1/rgb/rgb0148.png', 5.129245929666505
