0, 1, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00001.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00002.png', 5.559614849239562
11, 12, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00012.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00013.png', 4.748982079383062
12, 13, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00013.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00014.png', 5.395772696492904
13, 14, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00014.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00015.png', 4.901633178770256
14, 15, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00015.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00016.png', 5.385443919052485
15, 16, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00016.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00017.png', 4.747000974121871
16, 17, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00017.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00018.png', 4.9601880296113645
17, 18, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00018.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00019.png', 5.738780854314149
18, 19, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00019.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00020.png', 4.7686033266430545
19, 20, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00020.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00021.png', 5.075310638814237
20, 21, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00021.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00022.png', 4.577651431487729
21, 22, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00022.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00023.png', 5.360491829925316
22, 23, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00023.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00024.png', 5.4972664871111885
23, 24, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00024.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00025.png', 3.9552054650416024
24, 25, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00025.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00026.png', 4.993634622993383
25, 26, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00026.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00027.png', 4.575790679688539
26, 27, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00027.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00028.png', 4.74140851836984
27, 28, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00028.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00029.png', 4.773765000004123
28, 29, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00029.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00030.png', 5.016011861637438
29, 30, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00030.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00031.png', 5.286701874300366
30, 31, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00031.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00032.png', 4.327156557917779
31, 32, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00032.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00033.png', 4.967919165057845
32, 33, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00033.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00034.png', 5.064662470235
33, 34, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00034.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00035.png', 4.86008872650748
34, 35, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00035.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00036.png', 4.582575634401417
35, 36, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00036.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00037.png', 4.958224133391946
36, 37, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00037.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00038.png', 5.223289754418081
37, 38, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00038.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00039.png', 5.121662742096086
38, 39, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00039.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00040.png', 5.071278215917748
39, 40, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00040.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00041.png', 4.497167526358136
40, 41, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00041.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00042.png', 4.958083088318633
41, 42, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00042.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00043.png', 4.43668167967832
42, 43, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00043.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00044.png', 5.228250311348784
43, 44, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00044.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00045.png', 4.831221447134115
44, 45, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00045.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00046.png', 4.943845353626243
45, 46, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00046.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00047.png', 4.705571837875427
46, 47, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00047.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00048.png', 4.559203198154331
47, 48, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00048.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00049.png', 5.185058543913823
48, 49, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00049.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00050.png', 4.527853829026744
49, 50, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00050.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00051.png', 5.368275374237314
50, 51, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00051.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00052.png', 5.153091130106995
51, 52, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00052.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00053.png', 5.0200292568795435
52, 53, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00053.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00054.png', 4.398499076701923
53, 54, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00054.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00055.png', 4.810924010619388
54, 55, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00055.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00056.png', 5.007458135024155
55, 56, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00056.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00057.png', 4.99077618145974
56, 57, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00057.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00058.png', 4.6944948316109345
57, 58, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00058.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00059.png', 4.462931408784743
58, 59, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00059.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00060.png', 5.213181397294589
59, 60, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00060.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00061.png', 4.776089765528145
60, 61, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00061.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00062.png', 4.90985796935981
61, 62, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00062.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00063.png', 5.33764389084597
62, 63, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00063.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00064.png', 5.748624190028217
63, 64, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00064.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00065.png', 5.79822017773325
64, 65, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00065.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00066.png', 5.755639815672645
65, 66, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00066.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00067.png', 4.9329066979824825
66, 67, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00067.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00068.png', 4.872939491009733
67, 68, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00068.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00069.png', 5.249384242225673
68, 69, './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00069.png', './GTEA61/flow_x_processed/S4/stir_spoon,cup/2/flow_x_00070.png', 5.358914290551661
