0, 1, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00001.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00002.png', 4.782236248227082
18, 19, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00019.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00020.png', 3.903942598928187
19, 20, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00020.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00021.png', 3.894358803487142
20, 21, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00021.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00022.png', 4.278441011350787
21, 22, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00022.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00023.png', 4.612458968920946
22, 23, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00023.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00024.png', 4.415618242723779
23, 24, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00024.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00025.png', 4.370315706670644
24, 25, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00025.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00026.png', 4.13578625630669
25, 26, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00026.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00027.png', 3.4996573987761668
26, 27, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00027.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00028.png', 4.163158807305401
27, 28, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00028.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00029.png', 3.803646296309053
28, 29, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00029.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00030.png', 4.131348966375941
29, 30, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00030.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00031.png', 3.8105162440860636
30, 31, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00031.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00032.png', 4.3314279520488235
31, 32, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00032.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00033.png', 4.484314252668271
32, 33, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00033.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00034.png', 4.697366322133733
33, 34, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00034.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00035.png', 4.722812773385732
34, 35, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00035.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00036.png', 4.429178961941417
35, 36, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00036.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00037.png', 4.013699347675115
36, 37, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00037.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00038.png', 3.4477104242796264
37, 38, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00038.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00039.png', 4.200620705251374
38, 39, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00039.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00040.png', 4.355460167893944
39, 40, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00040.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00041.png', 4.046154022007357
40, 41, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00041.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00042.png', 4.109580649112736
41, 42, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00042.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00043.png', 4.224581749410087
42, 43, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00043.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00044.png', 4.009802290192691
43, 44, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00044.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00045.png', 3.950005308854402
44, 45, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00045.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00046.png', 4.122712867147567
45, 46, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00046.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00047.png', 3.923904836966029
46, 47, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00047.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00048.png', 3.8970047964618812
47, 48, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00048.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00049.png', 3.9938111689683446
48, 49, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00049.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00050.png', 4.577044195283777
49, 50, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00050.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00051.png', 4.563151349255437
50, 51, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00051.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00052.png', 4.096030492418326
51, 52, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00052.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00053.png', 4.588562176081126
52, 53, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00053.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00054.png', 4.581286260703927
53, 54, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00054.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00055.png', 4.083748591742495
54, 55, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00055.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00056.png', 4.121019339238379
55, 56, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00056.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00057.png', 4.209383301903809
56, 57, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00057.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00058.png', 3.737947841957485
57, 58, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00058.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00059.png', 4.102585787781286
58, 59, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00059.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00060.png', 4.116623327281904
59, 60, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00060.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00061.png', 3.618789776171745
60, 61, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00061.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00062.png', 4.781152032572586
61, 62, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00062.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00063.png', 4.224212635778755
62, 63, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00063.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00064.png', 4.20193191225057
63, 64, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00064.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00065.png', 4.082000362135761
64, 65, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00065.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00066.png', 4.090359936019781
65, 66, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00066.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00067.png', 4.413063555679629
66, 67, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00067.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00068.png', 3.4689779102539298
67, 68, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00068.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00069.png', 4.369279979114408
68, 69, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00069.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00070.png', 4.319194902757374
69, 70, './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00070.png', './GTEA61/flow_x_processed/S2/stir_spoon,cup/2/flow_x_00071.png', 3.4646162524977284
