0, 1, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00001.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00002.png', 5.363317929199573
15, 16, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00016.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00017.png', 5.29981923526846
16, 17, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00017.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00018.png', 6.90537046131662
17, 18, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00018.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00019.png', 6.266034188831735
18, 19, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00019.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00020.png', 4.762381771240104
19, 20, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00020.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00021.png', 6.978702156048545
20, 21, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00021.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00022.png', 6.496211595125663
21, 22, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00022.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00023.png', 7.101803371414073
22, 23, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00023.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00024.png', 6.6339801731555
23, 24, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00024.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00025.png', 6.165346302194688
24, 25, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00025.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00026.png', 7.182165748020513
25, 26, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00026.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00027.png', 6.086516565583624
26, 27, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00027.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00028.png', 7.372677046282703
27, 28, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00028.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00029.png', 6.153491289855124
28, 29, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00029.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00030.png', 6.306905487145854
29, 30, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00030.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00031.png', 6.647349106816583
30, 31, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00031.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00032.png', 6.097232937701115
31, 32, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00032.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00033.png', 6.988686256856474
32, 33, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00033.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00034.png', 5.712410475970112
33, 34, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00034.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00035.png', 6.677932795647679
34, 35, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00035.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00036.png', 6.9075115032172105
35, 36, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00036.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00037.png', 5.7959645799719945
36, 37, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00037.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00038.png', 6.636361852960028
37, 38, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00038.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00039.png', 5.862840493607042
38, 39, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00039.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00040.png', 6.673231753716193
39, 40, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00040.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00041.png', 6.5093197307572135
40, 41, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00041.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00042.png', 6.003078658467988
41, 42, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00042.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00043.png', 6.796810215159887
42, 43, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00043.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00044.png', 5.853452156473172
43, 44, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00044.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00045.png', 6.493551260203312
44, 45, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00045.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00046.png', 6.611012414920226
45, 46, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00046.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00047.png', 5.156211326225659
46, 47, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00047.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00048.png', 6.563313922996884
47, 48, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00048.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00049.png', 5.37516577504484
48, 49, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00049.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00050.png', 6.144559258123181
49, 50, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00050.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00051.png', 6.04677084575501
50, 51, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00051.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00052.png', 5.621055158965136
51, 52, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00052.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00053.png', 6.139310839146956
52, 53, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00053.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00054.png', 5.275010686558058
53, 54, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00054.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00055.png', 6.237847420140605
54, 55, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00055.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00056.png', 5.85664442801641
55, 56, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00056.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00057.png', 5.103282992410042
56, 57, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00057.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00058.png', 6.443628751488618
57, 58, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00058.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00059.png', 4.931186511301833
58, 59, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00059.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00060.png', 6.310238171824575
59, 60, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00060.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00061.png', 5.77845089673796
60, 61, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00061.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00062.png', 5.87892771169109
61, 62, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00062.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00063.png', 6.631069720418418
62, 63, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00063.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00064.png', 6.268143796139594
63, 64, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00064.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00065.png', 6.044165500609464
64, 65, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00065.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00066.png', 6.134903065806028
65, 66, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00066.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00067.png', 4.958819474384828
66, 67, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00067.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00068.png', 6.62708062659663
67, 68, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00068.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00069.png', 5.460129759833183
68, 69, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00069.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00070.png', 6.053172581539926
69, 70, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00070.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00071.png', 6.232421406714267
70, 71, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00071.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00072.png', 5.091974426346829
71, 72, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00072.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00073.png', 6.345314016188921
72, 73, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00073.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00074.png', 5.45936436792647
73, 74, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00074.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00075.png', 5.90313407459241
74, 75, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00075.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00076.png', 5.836327607128853
75, 76, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00076.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00077.png', 6.201934316996185
76, 77, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00077.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00078.png', 5.124032121672973
77, 78, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00078.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00079.png', 6.426201547561041
78, 79, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00079.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00080.png', 6.606019176311144
79, 80, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00080.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00081.png', 4.9278308737520655
80, 81, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00081.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00082.png', 4.894091414543328
81, 82, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00082.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00083.png', 4.9964535214065275
82, 83, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00083.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00084.png', 5.3624432801406146
83, 84, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00084.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00085.png', 6.788597059672663
84, 85, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00085.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00086.png', 5.553778494053313
85, 86, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00086.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00087.png', 6.17275637067271
86, 87, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00087.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00088.png', 6.446506825852752
87, 88, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00088.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00089.png', 6.277633150941336
88, 89, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00089.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00090.png', 6.762263788004909
89, 90, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00090.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00091.png', 6.086803247426042
90, 91, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00091.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00092.png', 6.137338503577383
91, 92, './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00092.png', './GTEA61/flow_y_processed/S3/stir_spoon,cup/1/flow_y_00093.png', 6.036358133405522
